Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,85.000000,86.959999,82.750000,86.540001,83.605064,3398767
2020-12-22,87.370003,88.000000,85.510002,87.940002,84.957588,1691985
2020-12-23,88.000000,92.089996,87.620003,91.949997,88.831589,1561928
2020-12-24,92.440002,93.059998,91.529999,92.040001,88.918541,352865
2020-12-28,93.000000,93.250000,91.769997,91.980003,88.860580,935395
2020-12-29,92.970001,93.440002,91.980003,93.070000,89.913612,967733
2020-12-30,92.919998,92.980003,91.059998,91.250000,88.155334,1001345
2020-12-31,90.349998,91.309998,89.779999,89.779999,86.735184,470045
2021-01-04,92.839996,94.570000,89.300003,89.889999,86.841446,1854889
2021-01-05,88.550003,90.540001,88.370003,89.830002,86.783485,1567333
2021-01-06,90.870003,90.989998,88.980003,90.169998,87.111954,1498665
2021-01-07,90.919998,91.000000,89.349998,89.620003,86.580605,1320055
2021-01-08,90.629997,90.699997,88.930000,90.099998,87.044334,1856095
2021-01-11,90.629997,91.779999,89.059998,89.779999,86.735184,2214256
2021-01-12,89.889999,90.500000,89.010002,89.959999,86.909081,1572946
2021-01-13,89.959999,90.500000,88.120003,89.110001,86.087906,1751184
2021-01-14,89.400002,93.250000,89.099998,93.250000,90.087502,2536958
2021-01-15,92.500000,92.940002,91.000000,92.550003,89.411247,2298870
2021-01-18,91.190002,91.809998,90.279999,91.190002,88.097374,1199645
2021-01-19,92.000000,92.300003,91.029999,91.300003,88.203636,1302168
2021-01-20,91.610001,93.480003,90.870003,92.410004,89.275993,1384857
2021-01-21,93.019997,93.449997,89.040001,89.360001,86.329430,1786910
2021-01-22,89.000000,89.639999,87.970001,88.830002,85.817406,1500933
2021-01-25,88.900002,89.029999,84.529999,84.870003,81.991707,3028873
2021-01-26,84.599998,87.169998,83.709999,85.290001,82.397461,2013721
2021-01-27,85.000000,85.389999,83.309998,84.360001,81.499001,2738586
2021-01-28,83.260002,86.739998,82.500000,85.150002,82.262215,3080959
2021-01-29,82.699997,85.500000,81.839996,83.199997,80.378334,3536944
2021-02-01,84.129997,84.370003,82.410004,83.110001,80.291389,1738516
2021-02-02,85.599998,88.820000,85.139999,88.589996,85.585541,3010345
2021-02-03,89.860001,90.989998,88.629997,89.809998,86.764160,1742351
2021-02-04,90.160004,93.120003,89.629997,93.099998,89.942581,1992215
2021-02-05,93.169998,94.570000,91.910004,93.419998,90.251732,2275049
2021-02-08,94.019997,94.800003,92.510002,93.870003,90.686478,1368441
2021-02-09,93.970001,94.889999,91.910004,92.470001,89.333954,1325928
2021-02-10,93.000000,93.639999,91.180000,91.690002,88.580406,1157173
2021-02-11,91.849998,92.400002,90.820000,91.220001,88.126343,1142713
2021-02-12,90.610001,92.209999,89.540001,92.209999,89.082771,1389406
2021-02-15,92.870003,94.269997,92.300003,93.669998,90.493248,1195215
2021-02-16,93.580002,94.519997,93.400002,93.800003,90.618851,1136036
2021-02-17,93.800003,94.669998,93.419998,93.900002,90.715454,1441968
2021-02-18,91.000000,92.059998,89.580002,91.290001,88.193970,2466402
2021-02-19,91.110001,92.580002,89.809998,91.769997,88.657692,2259103
2021-02-22,90.629997,95.800003,90.199997,95.800003,92.551025,2318571
2021-02-23,95.599998,101.379997,95.330002,98.949997,95.594193,4339464
2021-02-24,99.050003,102.739998,98.160004,102.720001,99.236336,2957767
2021-02-25,103.839996,103.980003,98.860001,98.930000,95.574867,2564953
2021-02-26,96.739998,98.139999,95.129997,95.910004,92.657295,2253924
2021-03-01,97.750000,101.279999,97.599998,100.680000,97.265518,2102766
2021-03-02,100.180000,100.180000,98.410004,99.099998,95.739105,1532642
2021-03-03,99.550003,100.639999,98.830002,100.459999,97.052979,1522786
2021-03-04,99.570000,101.260002,98.910004,100.300003,96.898407,2008727
2021-03-05,99.000000,99.220001,95.230003,95.419998,92.183907,2464071
2021-03-08,96.870003,100.680000,96.269997,100.519997,97.110939,2654406
2021-03-09,100.519997,101.059998,99.129997,100.260002,96.859764,1739101
2021-03-10,99.870003,101.000000,98.639999,98.989998,95.632828,1691917
2021-03-11,99.610001,100.000000,97.519997,99.129997,95.768074,1743287
2021-03-12,99.000000,100.160004,97.800003,100.000000,96.608574,1932352
2021-03-15,100.500000,101.320000,99.650002,100.000000,96.608574,1437703
2021-03-16,100.320000,103.099998,99.650002,101.779999,98.328217,1957658
2021-03-17,101.699997,102.599998,100.959999,101.000000,97.574669,1423575
2021-03-18,101.839996,102.419998,100.620003,101.099998,97.671272,1347315
2021-03-19,100.059998,100.080002,97.339996,97.339996,94.038788,3764747
2021-03-22,97.349998,98.010002,96.269997,97.070000,93.777954,1103498
2021-03-23,96.099998,97.029999,95.209999,95.209999,91.981026,1482214
2021-03-24,94.500000,96.769997,93.139999,95.970001,92.715256,1803009
2021-03-25,95.029999,96.599998,94.190002,96.489998,93.217613,1733605
2021-03-26,97.599998,98.690002,96.690002,97.680000,94.367264,1937074
2021-03-29,98.650002,98.800003,96.410004,97.400002,94.096756,1014054
2021-03-30,97.389999,98.290001,96.839996,97.699997,94.386581,1639176
2021-03-31,97.070000,98.010002,96.330002,96.540001,93.265923,1827776
2021-04-01,96.699997,101.440002,96.550003,100.419998,97.014336,1883358
2021-04-06,101.519997,102.099998,99.430000,100.699997,97.284843,1516580
2021-04-07,100.660004,101.639999,100.239998,100.540001,97.130264,1071145
2021-04-08,100.699997,101.440002,99.720001,100.800003,97.381447,1227715
2021-04-09,101.400002,104.099998,100.959999,101.099998,97.671272,1976032
2021-04-12,101.300003,101.519997,99.199997,99.900002,96.511978,1461248
2021-04-13,99.739998,100.639999,97.730003,98.400002,95.062843,1667017
2021-04-14,98.629997,100.639999,97.919998,100.220001,96.821121,1184415
2021-04-15,100.120003,104.099998,99.500000,102.839996,99.352257,1929003
2021-04-16,103.000000,104.540001,102.839996,103.680000,100.163780,1730699
2021-04-19,103.940002,104.180000,102.419998,102.699997,99.217003,1106840
2021-04-20,102.720001,102.940002,97.940002,97.940002,94.618446,2030955
2021-04-21,98.099998,99.940002,95.949997,97.730003,94.415573,1730581
2021-04-22,98.500000,99.750000,97.239998,99.709999,96.328415,1588552
2021-04-23,98.500000,99.489998,97.669998,98.459999,95.120811,1526193
2021-04-26,98.910004,102.160004,98.900002,101.239998,97.806519,1297965
2021-04-27,100.720001,100.980003,99.160004,99.790001,96.405701,933554
2021-04-28,99.669998,100.500000,98.800003,99.300003,95.932320,1394580
2021-04-29,100.339996,102.760002,99.519997,100.000000,96.608574,1725985
2021-04-30,101.040001,101.580002,99.309998,99.940002,96.550621,1707401
2021-05-03,100.160004,100.900002,98.830002,99.910004,96.521637,1004726
2021-05-04,99.900002,101.059998,96.430000,96.730003,93.449478,2254082
2021-05-05,97.580002,98.150002,95.879997,96.570000,93.294907,2282437
2021-05-06,97.099998,99.000000,95.830002,96.750000,93.468803,1838181
2021-05-07,97.830002,98.500000,97.010002,98.370003,95.033859,1139121
2021-05-10,99.000000,99.599998,97.500000,98.360001,95.024200,1031069
2021-05-11,96.400002,97.339996,94.650002,95.900002,92.647636,2063036
2021-05-12,95.720001,97.300003,95.190002,96.559998,93.285248,1448836
2021-05-13,95.070000,97.089996,93.180000,96.000000,92.744232,1211617
2021-05-14,97.000000,99.570000,96.110001,99.570000,96.193161,1525622
2021-05-17,99.599998,99.900002,96.650002,96.900002,93.613716,1087269
2021-05-18,97.680000,98.070000,96.809998,97.139999,93.845573,1469378
2021-05-19,95.800003,96.349998,93.559998,95.059998,91.836113,1947475
2021-05-20,96.029999,96.510002,94.870003,96.510002,93.236938,1291926
2021-05-21,96.699997,97.980003,96.580002,97.910004,94.589470,1454579
2021-05-24,98.209999,98.660004,97.730003,98.260002,94.927589,661841
2021-05-25,98.599998,98.919998,97.139999,97.139999,93.845573,1314019
2021-05-26,97.949997,98.290001,97.589996,97.669998,94.357597,995643
2021-05-27,101.000000,107.820000,100.540001,106.680000,103.062035,5430363
2021-05-28,107.919998,109.699997,107.680000,108.000000,104.337273,2237227
2021-05-31,107.919998,108.419998,106.580002,106.660004,103.042717,916534
2021-06-01,106.860001,109.360001,105.860001,108.760002,105.071495,1489206
2021-06-02,109.720001,110.959999,109.239998,110.699997,106.945694,1660110
2021-06-03,110.660004,110.800003,109.720001,109.779999,106.056900,1084375
2021-06-04,109.800003,110.339996,109.279999,109.919998,106.192154,1244330
2021-06-07,110.099998,112.000000,108.839996,111.320000,107.544670,1094346
2021-06-08,111.720001,112.379997,110.459999,110.500000,106.752480,1171363
2021-06-09,110.720001,111.279999,110.199997,110.599998,106.849091,1035299
2021-06-10,111.000000,111.379997,109.580002,110.519997,106.771797,1046648
2021-06-11,110.720001,113.220001,110.620003,112.360001,108.549400,1806452
2021-06-14,112.860001,113.300003,112.080002,112.400002,108.588043,1015695
2021-06-15,113.800003,114.180000,112.400002,113.180000,109.341591,1405518
2021-06-16,114.000000,114.860001,112.800003,114.080002,110.211075,1660779
2021-06-17,113.980003,116.040001,113.599998,114.599998,110.713432,1441039
2021-06-18,114.500000,115.059998,112.199997,112.720001,108.897194,2224730
2021-06-21,111.500000,113.099998,109.680000,112.919998,109.090408,1176178
2021-06-22,113.339996,114.440002,112.620003,112.639999,108.819901,1121429
2021-06-23,112.500000,113.160004,111.220001,111.300003,107.525352,1089417
2021-06-24,111.760002,112.639999,111.559998,111.919998,108.124321,1232312
2021-06-25,112.199997,112.360001,109.500000,110.320000,106.578590,1443544
2021-06-28,110.599998,111.720001,107.099998,107.099998,103.467789,1510341
2021-06-29,107.500000,108.339996,106.480003,106.480003,102.868820,1505310
2021-06-30,106.379997,109.120003,104.900002,108.440002,104.762344,1986579
2021-07-01,109.800003,110.540001,108.379997,109.900002,106.172829,1245443
2021-07-02,110.559998,112.400002,109.400002,112.220001,108.414154,1648830
2021-07-05,111.940002,113.800003,110.959999,113.080002,109.244987,919942
2021-07-06,113.199997,113.440002,110.260002,110.879997,107.119591,1090015
2021-07-07,111.779999,112.480003,108.959999,109.820000,106.095535,1549039
2021-07-08,109.419998,110.440002,107.220001,109.019997,105.322670,2112437
2021-07-09,110.279999,114.019997,110.279999,112.760002,108.935837,1837644
2021-07-12,112.519997,113.760002,110.040001,112.199997,108.394829,1521422
2021-07-13,112.300003,112.620003,110.779999,111.239998,107.467384,1387125
2021-07-14,110.660004,111.980003,109.900002,110.980003,107.216209,1057178
2021-07-15,112.000000,112.279999,109.519997,110.400002,106.655876,1673725
2021-07-16,111.080002,112.180000,109.919998,110.639999,106.887733,1556374
2021-07-19,108.500000,108.739998,103.120003,103.580002,100.067169,3974206
2021-07-20,104.000000,106.419998,103.559998,106.000000,102.405090,1915970
2021-07-21,107.000000,111.220001,107.000000,110.639999,106.887733,2105827
2021-07-22,111.360001,113.360001,109.500000,109.519997,105.805717,1324149
2021-07-23,111.360001,113.879997,110.900002,111.500000,107.718559,2048605
2021-07-26,111.120003,113.279999,110.919998,112.000000,108.201614,1176450
2021-07-27,112.099998,113.059998,110.860001,112.320000,108.510757,1244190
2021-07-28,111.099998,115.339996,111.099998,115.300003,111.389694,1651513
2021-07-29,120.000000,121.000000,115.639999,116.000000,112.065956,2705991
2021-07-30,116.019997,116.419998,113.160004,115.699997,111.776123,2047519
2021-08-02,116.800003,117.900002,115.739998,116.779999,112.819496,1114904
2021-08-03,116.800003,117.220001,114.220001,114.779999,110.887329,1446369
2021-08-04,116.239998,116.400002,113.379997,114.440002,110.558868,1536356
2021-08-05,114.180000,117.360001,114.099998,116.639999,112.684250,1227423
2021-08-06,116.500000,117.279999,115.599998,116.900002,112.935432,1045415
2021-08-09,116.580002,117.019997,114.699997,114.760002,110.868011,753338
2021-08-10,114.800003,115.339996,113.720001,115.160004,111.254448,916010
2021-08-11,115.699997,116.680000,115.099998,115.720001,111.795448,712806
2021-08-12,115.279999,115.980003,114.559998,115.300003,111.389694,817945
2021-08-13,114.959999,116.339996,114.959999,115.440002,111.524948,681571
2021-08-16,114.419998,114.900002,113.660004,114.620003,110.732758,611241
2021-08-17,113.940002,113.959999,112.599998,113.540001,109.689377,924576
2021-08-18,113.820000,113.820000,112.220001,113.620003,109.766670,904719
2021-08-19,111.400002,111.900002,109.820000,110.040001,106.308075,1616551
2021-08-20,109.639999,110.519997,108.199997,110.480003,106.733154,989618
2021-08-23,112.000000,112.540001,111.180000,111.720001,107.931107,795534
2021-08-24,111.680000,113.459999,111.400002,113.459999,109.612091,847802
2021-08-25,114.300003,116.680000,114.279999,115.919998,111.988670,1279245
2021-08-26,114.800003,115.580002,113.540001,115.000000,111.099861,686226
2021-08-27,114.940002,115.019997,113.459999,115.019997,111.119186,669090
2021-08-30,115.220001,115.559998,114.540001,114.860001,110.964615,505387
2021-08-31,114.480003,115.699997,113.680000,115.699997,111.776123,1518227
2021-09-01,116.500000,118.099998,116.019997,118.000000,113.998123,1478587
2021-09-02,117.519997,117.900002,116.400002,116.779999,112.819496,938576
2021-09-03,116.800003,116.900002,114.480003,114.480003,110.597496,896433
2021-09-06,114.720001,116.559998,114.680000,115.879997,111.950020,641283
2021-09-07,115.820000,115.820000,113.860001,114.099998,110.230385,892841
2021-09-08,113.959999,115.279999,112.480003,113.720001,109.863274,1134101
2021-09-09,112.660004,115.779999,112.459999,115.199997,111.293091,1168922
2021-09-10,115.599998,116.699997,114.180000,114.360001,110.481575,1161466
2021-09-13,114.620003,115.419998,113.680000,115.080002,111.177155,1047597
2021-09-14,114.639999,114.839996,112.160004,112.760002,108.935837,1132942
2021-09-15,112.800003,114.059998,112.139999,112.360001,108.549400,1054477
2021-09-16,113.139999,115.779999,113.080002,114.879997,110.983932,1445194
2021-09-17,115.220001,116.139999,111.860001,113.040001,109.206337,3390435
2021-09-20,110.800003,113.919998,108.720001,111.940002,108.143646,2416938
2021-09-21,112.160004,113.519997,111.760002,113.279999,109.438202,1539371
2021-09-22,113.879997,115.839996,113.879997,115.839996,111.911377,1225883
2021-09-23,117.000000,118.000000,116.139999,116.680000,112.722893,1211204
2021-09-24,115.959999,116.980003,115.019997,115.400002,111.486305,974686
2021-09-27,116.500000,118.879997,116.339996,117.239998,113.263901,1577958
2021-09-28,116.800003,117.300003,113.099998,113.360001,109.515488,1789397
2021-09-29,115.199997,117.300003,114.559998,117.300003,113.321869,1856224
2021-09-30,118.160004,118.339996,114.860001,115.099998,111.196480,1891572
2021-10-01,113.019997,116.699997,111.879997,116.580002,112.626289,1638193
2021-10-04,116.559998,116.959999,113.120003,113.660004,109.805321,1545522
2021-10-05,114.360001,115.540001,113.620003,115.080002,111.177155,1344477
2021-10-06,114.000000,114.080002,111.120003,113.419998,109.573448,1592220
2021-10-07,115.059998,115.300003,113.680000,114.199997,110.326996,1465696
2021-10-08,114.160004,114.480003,112.620003,113.220001,109.380241,1301126
2021-10-11,112.839996,114.260002,112.699997,113.820000,109.959885,785366
2021-10-12,111.500000,113.559998,111.260002,113.239998,109.399551,1212402
2021-10-13,113.099998,113.180000,111.279999,112.339996,108.530075,1246440
2021-10-14,113.000000,114.220001,112.000000,113.360001,109.515488,1286858
2021-10-15,113.519997,115.400002,113.320000,114.900002,111.003258,1541664
2021-10-18,114.260002,114.339996,112.699997,113.300003,109.457527,893006
2021-10-19,113.480003,113.599998,112.180000,112.320000,108.510757,954227
2021-10-20,112.099998,112.660004,111.040001,112.160004,108.356186,892310
2021-10-21,111.120003,111.959999,110.440002,111.379997,107.602638,1074900
2021-10-22,111.639999,111.900002,109.779999,109.779999,106.056900,1301101
2021-10-25,109.820000,109.879997,107.239998,108.080002,104.414558,1766120
2021-10-26,108.000000,110.919998,107.160004,109.940002,106.211479,1296882
2021-10-27,109.139999,110.379997,108.599998,110.000000,106.269440,1231120
2021-10-28,112.739998,113.559998,110.279999,112.000000,108.201614,1848341
2021-10-29,111.000000,112.900002,109.879997,110.599998,106.849091,1643244
2021-11-01,111.080002,111.620003,109.139999,109.660004,105.940971,1260620
2021-11-02,109.400002,111.139999,108.620003,110.300003,106.559273,1105037
2021-11-03,110.139999,110.139999,107.760002,108.000000,104.337273,1603078
2021-11-04,108.300003,109.800003,107.680000,109.000000,105.303352,1135155
2021-11-05,108.239998,114.139999,107.519997,113.900002,110.037170,2457661
2021-11-08,114.000000,115.639999,113.680000,115.639999,111.718163,1761599
2021-11-09,115.239998,117.180000,114.839996,116.320000,112.375099,1403630
2021-11-10,116.559998,117.620003,115.379997,116.199997,112.259171,871005
2021-11-11,116.199997,116.779999,113.940002,114.699997,110.810036,1022281
2021-11-12,114.220001,115.239998,112.139999,112.139999,108.336868,1431439
2021-11-15,114.379997,115.720001,113.639999,114.040001,110.172424,1330937
2021-11-16,114.800003,115.639999,113.900002,115.000000,111.099861,1150422
2021-11-17,114.639999,115.139999,114.059998,114.440002,110.558868,1300356
2021-11-18,114.260002,114.699997,112.599998,113.260002,109.418884,1391601
2021-11-19,113.559998,113.559998,108.839996,109.400002,105.689789,2700171
2021-11-22,109.980003,110.900002,108.519997,108.779999,105.090813,1783388
2021-11-23,108.800003,111.820000,108.320000,110.260002,106.520622,1287924
2021-11-24,110.820000,111.959999,109.180000,111.459999,107.679924,1194993
2021-11-25,111.980003,112.779999,110.699997,112.260002,108.452789,935805
2021-11-26,99.500000,102.820000,95.730003,99.360001,95.990280,6274958
2021-11-29,101.160004,102.660004,98.690002,99.690002,96.309097,3238653
2021-11-30,98.199997,101.580002,96.809998,98.720001,95.371994,3828819
2021-12-01,100.959999,102.199997,99.190002,101.919998,98.463463,2056790
2021-12-02,100.000000,102.220001,99.709999,101.099998,97.671272,2133720
2021-12-03,102.959999,103.720001,98.019997,98.550003,95.207756,1937280
2021-12-06,99.500000,103.239998,99.099998,102.839996,99.352257,2135411
2021-12-07,104.000000,106.419998,103.220001,105.879997,102.289169,2179779
2021-12-08,105.260002,108.080002,103.620003,107.260002,103.622368,2635743
2021-12-09,107.339996,107.940002,104.940002,105.500000,101.922058,1783616
2021-12-10,104.419998,107.080002,104.180000,105.580002,101.999336,1154919
2021-12-13,105.599998,105.739998,102.339996,103.080002,99.584122,1667243
2021-12-14,103.720001,104.839996,102.260002,102.500000,99.023796,1534251
2021-12-15,102.820000,102.919998,99.769997,99.989998,96.598923,1768576
2021-12-16,103.500000,104.260002,102.320000,102.400002,98.927185,1699196
2021-12-17,103.580002,104.959999,102.139999,104.139999,100.608177,2458965
2021-12-20,101.559998,103.379997,100.260002,102.059998,98.598717,2048042
2021-12-21,103.559998,106.800003,102.820000,106.800003,103.177963,1813712
2021-12-22,107.300003,111.080002,107.099998,111.080002,107.312813,1960686
2021-12-23,110.900002,112.419998,110.639999,111.839996,108.047035,1141431
2021-12-24,111.059998,111.739998,110.239998,111.680000,107.892464,175333
2021-12-27,110.839996,112.980003,110.400002,112.339996,108.530075,749947
2021-12-28,112.239998,113.820000,112.239998,113.419998,109.573448,688913
2021-12-29,112.900002,113.940002,111.620003,112.120003,108.317543,788574
2021-12-30,111.839996,112.800003,111.279999,112.680000,108.858543,714942
2021-12-31,112.860001,113.059998,112.099998,112.360001,108.549400,360150
2022-01-03,113.599998,116.260002,113.220001,116.139999,112.201210,1320377
2022-01-04,116.580002,119.860001,116.000000,118.879997,114.848282,1588549
2022-01-05,119.320000,121.099998,117.199997,120.400002,116.316727,1806200
2022-01-06,118.199997,120.099998,117.379997,118.639999,114.616417,1441589
2022-01-07,118.000000,118.620003,116.339996,117.699997,113.708298,1244642
2022-01-10,118.000000,119.220001,116.580002,117.919998,113.920837,1099153
2022-01-11,118.599998,119.099998,117.139999,118.419998,114.403877,1060555
2022-01-12,118.720001,119.720001,117.580002,118.680000,114.655067,1288629
2022-01-13,118.000000,118.459999,116.199997,117.300003,113.321869,1278350
2022-01-14,116.279999,118.059998,116.180000,117.339996,113.360504,1051871
2022-01-17,118.279999,118.480003,116.760002,116.760002,112.800179,958258
2022-01-18,116.199997,116.480003,114.120003,115.879997,111.950020,1131796
2022-01-19,115.559998,117.459999,114.279999,115.120003,111.215805,1479906
2022-01-20,115.080002,115.720001,113.959999,115.720001,111.795448,1161977
2022-01-21,114.000000,114.459999,112.180000,113.400002,109.554131,2241374
2022-01-24,112.519997,113.820000,106.720001,107.339996,103.699654,2524642
2022-01-25,108.820000,110.120003,106.199997,108.339996,104.665733,2101749
2022-01-26,111.000000,114.339996,110.919998,114.220001,110.346321,1868916
2022-01-27,111.120003,115.059998,110.779999,114.419998,110.539536,1523610
2022-01-28,113.500000,113.839996,109.860001,111.379997,107.602638,1530319
2022-01-31,112.760002,113.739998,110.940002,112.120003,108.317543,1636479
2022-02-01,113.580002,115.440002,113.239998,115.440002,111.524948,1601492
2022-02-02,115.379997,115.599998,112.900002,113.300003,109.457527,1412361
2022-02-03,112.860001,113.500000,111.080002,111.639999,107.853813,1258207
2022-02-04,111.940002,112.160004,108.660004,110.320000,106.578590,1209672
2022-02-07,111.879997,112.980003,110.040001,112.940002,109.109741,1173544
2022-02-08,113.000000,115.639999,112.160004,115.639999,111.718163,1514367
2022-02-09,115.739998,117.779999,115.739998,117.500000,113.515083,1416605
2022-02-10,117.279999,118.519997,116.160004,118.300003,114.287956,1075687
2022-02-11,116.599998,118.959999,115.959999,118.500000,114.481171,1324106
2022-02-14,115.000000,117.019997,112.500000,116.300003,112.355782,1886460
2022-02-15,115.500000,118.500000,115.139999,118.400002,114.384567,1658714
2022-02-16,118.099998,119.500000,116.699997,117.879997,113.882195,1488356
2022-02-17,119.800003,120.360001,115.680000,116.320000,112.375099,1614702
2022-02-18,117.660004,117.800003,114.180000,115.000000,111.099861,2060276
2022-02-21,116.040001,117.139999,111.699997,112.139999,108.336868,1724281
2022-02-22,109.480003,115.180000,108.800003,114.080002,110.211075,2156241
2022-02-23,114.559998,117.300003,113.040001,113.940002,110.075821,2002740
2022-02-24,108.239998,110.980003,105.720001,108.919998,105.226059,3814789
2022-02-25,110.000000,115.919998,108.500000,115.919998,111.988670,3050795
2022-02-28,115.459999,116.120003,110.900002,114.900002,111.003258,3777634
2022-03-01,114.480003,115.239998,104.180000,104.180000,100.646820,3583957
2022-03-02,104.000000,111.120003,102.180000,109.680000,105.960289,3419858
2022-03-03,109.059998,109.980003,104.260002,105.019997,101.458328,2420701
2022-03-04,103.000000,103.540001,96.830002,97.099998,93.806923,3941176
2022-03-07,91.500000,98.419998,90.239998,93.989998,90.802399,4384096
2022-03-08,91.320000,97.830002,90.480003,94.129997,90.937653,3235886
2022-03-09,97.620003,103.459999,96.269997,103.139999,99.642090,3709463
2022-03-10,103.199997,103.540001,97.500000,99.790001,96.405701,2779312
2022-03-11,99.889999,106.360001,99.709999,103.559998,100.047852,2624329
2022-03-14,105.000000,107.580002,104.339996,104.559998,101.013931,2020164
2022-03-15,102.620003,103.940002,101.199997,103.120003,99.622772,2299853
2022-03-16,105.900002,109.519997,104.699997,106.820000,103.197289,2548452
2022-03-17,106.660004,107.559998,104.959999,107.239998,103.603043,1456505
2022-03-18,106.800003,107.519997,103.900002,106.139999,102.540344,2900224
2022-03-21,105.620003,106.820000,104.800003,105.320000,101.748154,1480861
2022-03-22,105.379997,108.480003,105.220001,108.260002,104.588448,1552901
2022-03-23,108.379997,108.940002,106.540001,107.239998,103.603043,1286213
2022-03-24,107.239998,108.199997,106.180000,107.400002,103.757622,1058102
2022-03-25,107.779999,109.279999,106.660004,107.540001,103.892868,1226858
2022-03-28,107.120003,109.339996,107.120003,107.699997,104.047440,1155300
2022-03-29,109.599998,113.779999,109.000000,113.559998,109.708702,1811661
2022-03-30,112.500000,112.919998,110.320000,111.360001,107.583313,1706221
2022-03-31,111.660004,112.339996,110.160004,110.360001,106.617233,1603935
2022-04-01,110.080002,111.739998,109.739998,111.019997,107.254845,1099406
2022-04-04,111.760002,111.919998,108.000000,110.099998,106.366043,1150678
2022-04-05,109.580002,110.080002,103.500000,105.239998,101.670860,2140458
2022-04-06,104.959999,106.519997,103.080002,103.800003,100.279709,1781786
2022-04-07,104.139999,105.320000,101.720001,101.980003,98.521431,1505381
2022-04-08,103.699997,105.180000,102.540001,103.400002,99.893272,964702
2022-04-11,102.580002,105.360001,101.559998,104.440002,100.897995,1223534
2022-04-12,102.480003,105.360001,101.739998,104.660004,101.110542,1638653
2022-04-13,103.820000,105.139999,103.540001,104.360001,100.820724,979693
2022-04-14,104.440002,106.820000,104.260002,106.120003,102.521027,1240440
2022-04-19,104.180000,105.019997,102.300003,104.220001,102.129051,1231107
2022-04-20,104.879997,106.680000,104.339996,105.820000,103.696953,1114419
2022-04-21,105.800003,109.720001,105.580002,108.519997,106.342773,1614181
2022-04-22,106.040001,107.739998,104.620003,104.660004,102.560226,1516294
2022-04-25,102.500000,105.099998,102.199997,103.000000,100.933533,1384818
2022-04-26,104.660004,105.660004,101.900002,102.040001,99.992790,1313876
2022-04-27,102.099998,102.959999,100.559998,102.120003,100.071190,1369774
2022-04-28,103.120003,105.199997,101.779999,103.339996,101.266701,1203679
2022-04-29,104.099998,106.699997,103.699997,105.540001,103.422569,1917299
2022-05-02,104.980003,105.400002,103.139999,103.980003,101.893867,1380079
2022-05-03,104.800003,106.540001,104.239998,106.540001,104.402504,1486415
2022-05-04,106.699997,107.540001,102.580002,102.580002,100.521950,1827042
2022-05-05,109.000000,111.260002,108.199997,109.019997,106.832741,2870875
2022-05-06,108.480003,111.440002,106.760002,107.500000,105.343246,2715029
2022-05-09,105.519997,108.199997,103.720001,103.720001,101.639084,1720618
2022-05-10,107.000000,107.540001,104.599998,104.599998,102.501427,1717561
2022-05-11,106.379997,107.959999,105.080002,107.480003,105.323654,1807467
2022-05-12,104.419998,105.839996,102.639999,104.400002,102.305443,1945246
2022-05-13,105.459999,106.360001,103.879997,106.360001,104.226112,1192102
2022-05-16,105.699997,106.519997,104.000000,105.839996,103.716545,1154177
2022-05-17,107.139999,108.360001,106.760002,108.279999,106.107597,1093280
2022-05-18,108.239998,109.779999,107.739998,107.940002,105.774414,1172470
2022-05-19,106.459999,107.459999,105.339996,106.400002,104.265320,1368380
2022-05-20,107.680000,109.160004,106.739998,106.919998,104.774879,1418219
2022-05-23,108.379997,108.739998,105.059998,107.180000,105.029671,1387159
2022-05-24,105.199997,105.580002,102.739998,102.739998,100.678741,1366749
2022-05-25,104.099998,105.139999,102.839996,104.760002,102.658218,987607
2022-05-26,104.959999,109.059998,104.760002,109.059998,106.871948,1407493
2022-05-27,109.959999,112.279999,109.080002,111.860001,109.615776,1697506
2022-05-30,112.559998,113.160004,112.220001,112.540001,110.282135,844162
2022-05-31,110.959999,111.099998,108.779999,108.779999,106.597565,1823644
2022-06-01,109.599998,110.199997,108.040001,108.260002,106.088005,976484
2022-06-02,108.800003,109.459999,108.220001,108.959999,106.773956,1057606
2022-06-03,110.180000,110.180000,108.239998,108.680000,106.499573,821951
2022-06-06,109.500000,111.959999,109.379997,111.339996,109.106201,1105553
2022-06-07,110.519997,111.360001,109.940002,110.260002,108.047874,846279
2022-06-08,111.019997,111.519997,107.959999,108.320000,106.146790,1083842
2022-06-09,107.800003,108.099998,105.080002,105.400002,103.285378,1332156
2022-06-10,104.599998,105.059998,101.860001,102.000000,99.953590,1822090
2022-06-13,100.099998,101.839996,97.089996,97.519997,95.563469,1652277
2022-06-14,98.610001,99.209999,95.400002,96.360001,94.426750,1375979
2022-06-15,98.199997,98.669998,96.309998,96.449997,94.514938,1656474
2022-06-16,96.550003,96.680000,93.000000,93.000000,91.134155,1555136
2022-06-17,93.879997,96.989998,93.419998,94.120003,92.231689,3428873
2022-06-20,94.900002,97.430000,93.690002,96.980003,95.034309,1307746
2022-06-21,98.000000,99.000000,95.769997,96.080002,94.152367,1209724
2022-06-22,94.339996,94.440002,92.129997,92.959999,91.094955,1731169
2022-06-23,92.599998,92.809998,90.339996,90.919998,89.095886,1426504
2022-06-24,91.680000,93.220001,90.750000,92.500000,90.644188,1559937
