Date,Open,High,Low,Close,Adj Close,Volume
2019-08-09,47.540001,47.540001,46.560001,47.150002,44.832077,5293200
2019-08-12,46.980000,47.090000,46.230000,46.459999,44.175999,7105200
2019-08-13,46.430000,48.250000,46.070000,48.060001,45.697342,9013700
2019-08-14,46.950001,47.250000,46.389999,46.709999,44.413692,7212300
2019-08-15,47.000000,47.310001,46.500000,47.160000,44.841587,8256800
2019-08-16,45.959999,46.990002,44.619999,46.630001,44.337646,17658200
2019-08-19,47.599998,47.930000,46.799999,47.099998,44.784531,8860000
2019-08-20,46.930000,47.139999,46.509998,46.730000,44.432720,7753800
2019-08-21,47.200001,47.520000,46.730000,46.830002,44.728821,5198200
2019-08-22,47.139999,47.279999,46.439999,47.029999,44.919846,4280700
2019-08-23,46.509998,46.840000,44.820000,45.119999,43.095531,11614800
2019-08-26,46.000000,46.169998,45.439999,45.610001,43.563553,5715200
2019-08-27,46.000000,46.240002,45.110001,45.509998,43.468040,5926900
2019-08-28,45.400002,46.040001,45.049999,45.900002,43.840542,4811500
2019-08-29,46.660000,47.419998,46.630001,47.310001,45.187283,6786700
2019-08-30,47.549999,48.090000,47.389999,48.020000,45.865417,7819300
2019-09-03,47.639999,47.770000,47.160000,47.610001,45.473824,7145800
2019-09-04,48.570000,49.560001,48.400002,49.509998,47.288570,10227700
2019-09-05,50.459999,51.730000,50.270000,50.349998,48.090885,10415400
2019-09-06,50.470001,50.500000,49.799999,50.099998,47.852085,6913400
2019-09-09,50.290001,50.799999,49.959999,50.660000,48.386974,6653800
2019-09-10,50.380001,50.490002,49.619999,50.189999,47.938057,7304000
2019-09-11,50.430000,51.570000,50.009998,51.560001,49.246590,8100400
2019-09-12,51.650002,51.860001,51.040001,51.250000,48.950508,6251800
2019-09-13,51.740002,51.980000,51.040001,51.349998,49.046009,6052700
2019-09-16,50.730000,51.480000,50.279999,50.919998,48.635303,5164300
2019-09-17,50.549999,51.259998,50.430000,51.200001,48.902737,5435500
2019-09-18,51.259998,52.099998,51.029999,52.090000,49.752808,7880200
2019-09-19,52.490002,52.619999,51.369999,51.680000,49.361206,5951300
2019-09-20,51.900002,52.020000,50.869999,50.959999,48.673512,11287300
2019-09-23,50.849998,51.970001,50.799999,51.759998,49.437611,4511200
2019-09-24,52.020000,52.580002,50.869999,51.160000,48.864536,7074000
2019-09-25,50.650002,52.119999,50.500000,51.930000,49.599983,5381400
2019-09-26,52.169998,52.459999,51.810001,52.150002,49.810120,4848600
2019-09-27,51.119999,51.459999,49.150002,49.430000,47.212162,11206000
2019-09-30,49.750000,50.220001,49.259998,49.900002,47.661068,6674800
2019-10-01,50.410000,51.000000,49.779999,50.020000,47.775684,7727000
2019-10-02,49.369999,49.880001,49.209999,49.459999,47.240818,6426000
2019-10-03,49.419998,49.770000,48.779999,49.639999,47.412739,6519300
2019-10-04,50.009998,50.900002,49.889999,50.880001,48.597095,4596700
2019-10-07,50.820000,51.110001,50.580002,50.650002,48.377426,5257200
2019-10-08,50.150002,50.279999,49.080002,49.310001,47.097546,5706200
2019-10-09,50.119999,51.169998,50.000000,50.840000,48.558899,6279400
2019-10-10,50.669998,51.599998,50.639999,51.009998,48.721264,5330200
2019-10-11,52.160000,52.389999,51.709999,51.750000,49.428066,6801000
2019-10-14,51.810001,52.130001,51.790001,51.939999,49.609535,3395600
2019-10-15,52.070000,53.139999,51.880001,52.910000,50.536015,8052200
2019-10-16,51.880001,52.799999,51.349998,51.560001,49.246590,8383000
2019-10-17,52.459999,53.250000,51.840000,52.139999,49.800568,5150400
2019-10-18,52.220001,52.410000,51.040001,51.680000,49.361206,6419100
2019-10-21,52.189999,52.709999,51.990002,52.639999,50.278126,5738200
2019-10-22,52.650002,52.709999,51.939999,51.980000,49.647747,4442600
2019-10-23,51.290001,51.450001,50.240002,50.529999,48.262798,8493800
2019-10-24,52.939999,55.119999,52.750000,55.070000,52.599102,18652600
2019-10-25,54.900002,55.840000,54.529999,55.720001,53.219936,8567800
2019-10-28,56.029999,57.290001,56.000000,56.950001,54.394749,8755200
2019-10-29,56.680000,57.090000,55.400002,55.520000,53.028904,6353600
2019-10-30,55.330002,55.439999,54.669998,55.209999,52.732819,4246700
2019-10-31,55.189999,55.189999,53.560001,54.259998,51.825447,6741600
2019-11-01,54.930000,55.470001,54.410000,55.459999,52.971600,5899000
2019-11-04,56.020000,56.400002,55.340000,55.740002,53.239044,4150500
2019-11-05,56.090000,56.290001,55.570000,55.880001,53.372761,3857900
2019-11-06,55.599998,55.880001,54.910000,55.820000,53.315449,3965900
2019-11-07,56.310001,56.490002,55.630001,55.939999,53.430058,4486900
2019-11-08,55.700001,56.139999,55.130001,56.029999,53.516022,3313900
2019-11-11,55.770000,56.730000,55.549999,56.590000,54.050900,5651000
2019-11-12,57.000000,57.250000,56.200001,56.419998,53.888535,5115400
2019-11-13,56.110001,57.389999,56.009998,57.119999,54.557121,5703000
2019-11-14,57.139999,57.200001,56.509998,56.959999,54.404301,8236000
2019-11-15,60.330002,62.919998,60.220001,62.060001,59.275475,28389000
2019-11-18,61.889999,63.070000,61.360001,62.349998,59.552464,10413100
2019-11-19,62.290001,62.669998,60.849998,60.939999,58.205727,9886800
2019-11-20,60.029999,60.430000,59.090000,59.650002,57.170620,12037600
2019-11-21,56.639999,58.450001,55.650002,56.439999,54.094044,13935300
2019-11-22,56.560001,57.139999,55.439999,55.939999,53.614834,8627700
2019-11-25,56.619999,58.419998,56.560001,58.279999,55.857555,11193700
2019-11-26,58.270000,58.419998,57.080002,57.570000,55.177071,10254000
2019-11-27,57.889999,58.389999,57.740002,58.290001,55.867149,5701700
2019-11-29,58.090000,58.299999,57.720001,57.900002,55.493351,2905800
2019-12-02,58.139999,58.139999,56.480000,56.700001,54.343235,6159400
2019-12-03,55.180000,55.910000,54.950001,55.340000,53.039768,7671700
2019-12-04,56.410000,56.540001,55.590000,56.090000,53.758591,6564400
2019-12-05,56.330002,56.529999,55.650002,55.840000,53.518982,5291000
2019-12-06,56.750000,57.490002,56.480000,56.599998,54.247395,6033500
2019-12-09,57.119999,57.230000,56.549999,56.599998,54.247395,4729500
2019-12-10,57.169998,57.169998,56.459999,56.619999,54.266544,6329100
2019-12-11,56.820000,59.130001,56.700001,59.040001,56.585968,8839700
2019-12-12,59.020000,60.480000,59.009998,60.360001,57.851097,9280400
2019-12-13,60.009998,60.810001,59.779999,59.869999,57.381470,6172600
2019-12-16,61.000000,61.430000,59.930000,59.959999,57.467724,6430100
2019-12-17,60.450001,60.900002,60.230000,60.790001,58.263222,7848000
2019-12-18,60.820000,61.410000,60.369999,60.380001,57.870266,6525100
2019-12-19,60.570000,60.700001,59.880001,60.669998,58.148209,6002700
2019-12-20,61.209999,61.980000,60.700001,61.810001,59.240833,15663100
2019-12-23,61.950001,62.000000,61.029999,61.080002,58.541180,5840900
2019-12-24,61.369999,61.520000,60.939999,61.500000,58.943714,1624100
2019-12-26,61.610001,61.680000,61.040001,61.310001,58.761620,2960600
2019-12-27,61.590000,61.680000,60.830002,61.169998,58.627438,3314500
2019-12-30,61.349998,61.380001,60.189999,60.930000,58.397408,3566400
2019-12-31,60.680000,61.080002,60.099998,61.040001,58.502834,3878200
2020-01-02,62.000000,62.650002,61.700001,62.200001,59.614624,6647900
2020-01-03,60.689999,61.730000,60.560001,61.209999,58.665764,5415200
2020-01-06,59.849998,60.459999,59.299999,59.889999,57.400631,8586000
2020-01-07,60.270000,62.099998,60.139999,61.619999,59.058727,7970400
2020-01-08,61.700001,62.200001,61.250000,61.580002,59.020401,4364400
2020-01-09,62.200001,62.849998,61.209999,61.970001,59.394184,5713500
2020-01-10,62.529999,62.709999,61.200001,61.470001,58.914963,4456100
2020-01-13,61.480000,61.950001,61.340000,61.810001,59.240833,4111100
2020-01-14,62.090000,63.549999,62.080002,62.349998,59.758385,7998000
2020-01-15,62.299999,62.369999,61.349998,61.930000,59.355846,6314100
2020-01-16,62.590000,63.230000,62.470001,63.209999,60.582642,5733800
2020-01-17,63.790001,63.810001,62.529999,62.849998,60.237602,6327800
2020-01-21,62.740002,63.889999,62.650002,63.200001,60.573055,5777400
2020-01-22,63.700001,64.599998,63.619999,63.889999,61.234383,5598700
2020-01-23,64.129997,64.260002,63.130001,63.889999,61.234383,6540700
2020-01-24,64.800003,64.930000,61.610001,62.000000,59.422939,8007500
2020-01-27,59.950001,60.450001,58.820000,59.049999,56.595554,9350600
2020-01-28,59.759998,60.349998,58.919998,60.189999,57.688175,6228100
2020-01-29,60.070000,60.660000,59.490002,59.820000,57.333549,6515300
2020-01-30,61.540001,62.029999,59.419998,60.250000,57.745667,9656100
2020-01-31,59.820000,59.849998,57.529999,57.990002,55.579613,10132200
2020-02-03,58.680000,60.250000,58.660000,59.720001,57.237709,7847300
2020-02-04,61.410000,63.650002,61.200001,63.009998,60.390949,12322100
2020-02-05,63.980000,64.440002,62.869999,63.799999,61.148117,8252100
2020-02-06,64.019997,64.160004,63.049999,63.189999,60.563477,4870600
2020-02-07,62.840000,62.980000,61.630001,61.709999,59.144989,6093200
2020-02-10,61.080002,62.959999,61.080002,62.919998,60.304691,5121100
2020-02-11,63.599998,64.699997,63.340000,64.449997,61.771103,6203800
2020-02-12,64.930000,65.680000,64.620003,65.370003,62.652855,11592200
2020-02-13,66.750000,69.440002,65.949997,67.370003,64.569717,21742700
2020-02-14,67.459999,67.900002,66.550003,66.849998,64.071327,8104000
2020-02-18,64.230003,66.000000,63.849998,65.160004,62.648396,10208500
2020-02-19,66.500000,67.739998,66.269997,67.410004,64.811661,8502600
2020-02-20,67.000000,67.349998,65.220001,66.400002,63.840580,7535900
2020-02-21,65.910004,66.129997,63.630001,64.269997,61.792690,9658100
2020-02-24,61.130001,61.849998,60.400002,61.080002,58.725651,11223700
2020-02-25,61.919998,62.279999,58.480000,58.860001,56.591232,9942500
2020-02-26,59.580002,60.759998,59.310001,59.810001,57.504601,10851500
2020-02-27,57.200001,58.500000,56.400002,57.000000,54.802917,15746200
2020-02-28,54.189999,58.180000,54.080002,58.119999,55.879742,14943900
2020-03-02,58.700001,60.189999,57.000000,60.160000,57.841106,10795200
2020-03-03,59.970001,61.380001,57.560001,58.040001,55.802837,14036600
2020-03-04,59.439999,60.650002,58.270000,60.520000,58.187244,7925800
2020-03-05,58.560001,60.439999,58.259998,59.130001,56.850819,9842500
2020-03-06,57.000000,58.480000,56.250000,57.790001,55.562473,8958500
2020-03-09,52.810001,55.330002,52.000000,52.070000,50.062950,10305900
2020-03-10,54.400002,56.169998,52.570000,56.169998,54.004902,10107400
2020-03-11,54.279999,54.990002,51.410000,52.490002,50.466759,12974200
2020-03-12,48.779999,50.360001,45.099998,45.110001,43.371220,18043700
2020-03-13,48.669998,51.230000,45.349998,50.889999,48.928432,15539300
2020-03-16,44.049999,46.700001,40.410000,40.529999,38.967758,13763000
2020-03-17,41.759998,46.070000,39.770000,44.860001,43.130859,16361200
2020-03-18,40.570000,41.759998,36.639999,39.180000,37.669792,18870000
2020-03-19,38.680000,42.070000,36.860001,40.189999,38.640858,13066600
2020-03-20,41.490002,43.259998,37.799999,37.990002,36.525665,13967100
2020-03-23,38.639999,41.540001,37.919998,40.169998,38.621643,15138400
2020-03-24,44.240002,46.240002,43.029999,45.139999,43.400063,16338500
2020-03-25,44.930000,48.220001,43.770000,44.730000,43.005863,11550700
2020-03-26,46.230000,49.389999,45.340000,49.200001,47.303570,11864900
2020-03-27,47.700001,48.130001,44.840000,45.049999,43.313538,10624200
2020-03-30,45.400002,47.509998,45.330002,47.299999,45.476795,7839200
2020-03-31,47.169998,47.279999,45.150002,45.820000,44.053856,11068000
2020-04-01,43.830002,46.180000,42.830002,43.299999,41.630993,10665900
2020-04-02,42.500000,44.459999,42.130001,43.240002,41.573299,8764600
2020-04-03,43.459999,43.619999,41.580002,42.279999,40.650307,9488600
2020-04-06,44.840000,46.450001,44.639999,46.150002,44.371132,12046500
2020-04-07,48.000000,48.970001,46.299999,47.560001,45.726788,11962600
2020-04-08,48.630001,51.619999,48.520000,51.459999,49.476448,14429000
2020-04-09,52.000000,52.740002,48.680000,49.590000,47.678539,11654400
2020-04-13,49.299999,49.970001,48.369999,49.880001,47.957363,5750000
2020-04-14,51.410000,52.840000,51.080002,52.470001,50.447533,8025500
2020-04-15,51.310001,51.310001,49.750000,50.369999,48.428474,7206700
2020-04-16,51.869999,52.570000,50.799999,52.230000,50.216778,8878100
2020-04-17,53.639999,53.900002,52.270000,53.200001,51.149387,9367600
2020-04-20,52.099998,52.490002,50.610001,50.630001,48.678448,7041200
2020-04-21,49.900002,50.049999,48.209999,48.330002,46.467110,9359600
2020-04-22,50.099998,52.430000,49.810001,52.110001,50.101406,7785000
2020-04-23,51.750000,52.220001,50.590000,50.900002,48.938049,9048300
2020-04-24,51.220001,51.880001,49.939999,51.740002,49.745663,7663900
2020-04-27,52.500000,52.720001,50.650002,51.029999,49.063034,6587400
2020-04-28,51.910000,52.119999,50.259998,50.419998,48.476543,7759500
2020-04-29,51.830002,54.650002,51.419998,54.340000,52.245453,8946300
2020-04-30,53.450001,53.880001,49.639999,49.680000,47.765064,14457000
2020-05-01,48.080002,48.360001,46.369999,46.889999,45.082607,13583100
2020-05-04,46.560001,47.639999,46.220001,47.580002,45.746017,7798000
2020-05-05,48.830002,50.750000,48.529999,48.849998,46.967060,8220600
2020-05-06,49.990002,51.160000,49.540001,50.500000,48.553455,8594600
2020-05-07,51.459999,51.799999,50.910000,51.250000,49.274555,6645600
2020-05-08,52.410000,53.889999,52.240002,53.810001,51.735882,8082200
2020-05-11,54.130001,54.410000,53.369999,54.009998,51.928165,8211500
2020-05-12,54.400002,54.590000,52.310001,52.330002,50.312920,7479000
2020-05-13,52.500000,52.860001,50.400002,51.490002,49.505310,8696600
2020-05-14,50.750000,54.650002,49.660000,54.430000,52.331985,15839000
2020-05-15,53.160000,53.470001,51.169998,52.040001,50.034103,20755900
2020-05-18,53.529999,54.650002,52.410000,54.360001,52.264679,11293300
2020-05-19,54.500000,57.000000,54.029999,55.470001,53.331890,10535600
2020-05-20,56.500000,58.160000,56.320000,56.880001,54.905304,9824100
2020-05-21,56.840000,56.919998,54.849998,55.020000,53.109879,7467200
2020-05-22,55.020000,55.169998,53.720001,54.389999,52.501743,7121000
2020-05-26,56.310001,56.709999,54.959999,55.139999,53.225708,7757600
2020-05-27,55.590000,56.439999,53.320000,56.400002,54.441967,9071600
2020-05-28,56.119999,56.680000,54.349998,54.669998,52.772022,7234100
2020-05-29,55.000000,56.380001,54.459999,56.180000,54.229607,10819600
2020-06-01,55.630001,56.470001,55.189999,55.689999,53.756615,5374800
2020-06-02,56.000000,56.220001,54.750000,55.790001,53.853149,6998700
2020-06-03,56.689999,58.250000,56.410000,57.810001,55.803013,8026700
2020-06-04,57.160000,59.200001,57.099998,58.130001,56.111904,7456900
2020-06-05,59.709999,61.110001,59.619999,60.189999,58.100388,8349700
2020-06-08,59.930000,60.470001,59.090000,59.900002,57.820461,5528700
2020-06-09,59.020000,60.259998,58.930000,59.790001,57.714279,6184300
2020-06-10,60.200001,60.570000,59.459999,59.860001,57.781849,5319800
2020-06-11,58.259998,58.590000,55.349998,55.410000,53.486340,9386800
2020-06-12,57.509998,58.009998,54.970001,56.549999,54.586758,8534200
2020-06-15,54.919998,57.230000,54.520000,57.049999,55.069393,7221000
2020-06-16,58.959999,60.130001,57.900002,58.540001,56.507679,9718000
2020-06-17,58.730000,60.430000,58.540001,60.000000,57.916985,8338100
2020-06-18,59.570000,60.720001,59.570000,60.380001,58.283794,5674000
2020-06-19,61.400002,62.330002,60.410000,60.950001,58.834003,10092800
2020-06-22,60.520000,61.389999,59.580002,61.270000,59.142891,5379900
2020-06-23,61.930000,61.980000,60.439999,60.840000,58.727829,7264900
2020-06-24,60.330002,60.889999,59.150002,59.970001,57.888027,7937300
2020-06-25,59.599998,60.070000,58.610001,59.980000,57.897686,6298900
2020-06-26,59.570000,60.139999,58.009998,58.380001,56.353230,12786500
2020-06-29,58.439999,59.070000,57.560001,59.060001,57.009617,5035900
2020-06-30,59.119999,60.939999,59.070000,60.450001,58.351364,6067600
2020-07-01,60.430000,60.779999,59.540001,59.680000,57.608089,5305200
2020-07-02,60.500000,61.650002,60.340000,61.000000,58.882267,5596100
2020-07-06,62.389999,63.709999,62.290001,63.459999,61.256859,7776900
2020-07-07,63.380001,63.830002,62.029999,62.180000,60.021305,5078200
2020-07-08,62.900002,63.180000,62.020000,62.770000,60.590816,4045700
2020-07-09,63.080002,63.700001,62.240002,63.490002,61.285824,6155900
2020-07-10,63.279999,63.490002,62.049999,62.590000,60.417072,5899000
2020-07-13,63.009998,63.779999,61.410000,61.509998,59.374569,6178600
2020-07-14,60.799999,62.630001,60.070000,62.540001,60.368805,6297500
2020-07-15,62.750000,62.840000,61.299999,62.099998,59.944080,5226400
2020-07-16,61.610001,62.619999,61.500000,62.340000,60.175747,3934300
2020-07-17,62.849998,62.849998,61.950001,62.299999,60.137127,4585200
2020-07-20,62.610001,63.900002,61.880001,63.730000,61.517490,5017000
2020-07-21,64.120003,64.839996,63.259998,63.810001,61.594715,5833900
2020-07-22,63.580002,64.610001,63.520000,64.220001,61.990490,5027800
2020-07-23,64.330002,65.330002,63.200001,63.630001,61.420967,5351800
2020-07-24,60.369999,61.349998,59.619999,60.619999,58.515453,11041000
2020-07-27,61.630001,63.070000,61.110001,63.009998,60.822487,7194700
2020-07-28,62.529999,62.950001,61.900002,62.299999,60.137127,4565700
2020-07-29,62.669998,63.660000,62.169998,63.250000,61.054161,4621400
2020-07-30,63.230000,64.430000,62.990002,64.419998,62.183529,5525000
2020-07-31,64.790001,64.790001,63.119999,64.330002,62.096664,5900600
2020-08-03,64.790001,65.589996,64.680000,65.010002,62.753056,5540600
2020-08-04,65.000000,65.199997,64.180000,64.849998,62.598606,5190200
2020-08-05,64.870003,65.250000,64.419998,64.870003,62.617912,4572700
2020-08-06,63.869999,64.169998,62.599998,63.610001,61.401657,7395900
2020-08-07,63.689999,65.010002,62.779999,63.570000,61.363045,7124200
2020-08-10,63.650002,65.279999,63.619999,65.239998,62.975067,7387000
2020-08-11,65.320000,66.120003,64.230003,64.459999,62.222145,7608600
2020-08-12,64.989998,66.669998,64.699997,66.500000,64.191322,6170100
2020-08-13,66.360001,66.599998,64.610001,65.070000,62.810966,10684400
2020-08-14,67.389999,69.900002,66.500000,67.620003,65.272453,23421900
2020-08-17,68.099998,68.230003,66.769997,66.940002,64.616043,6883000
2020-08-18,67.389999,67.389999,66.070000,66.430000,64.123756,6166700
2020-08-19,66.570000,66.730003,65.690002,65.870003,63.794464,4979500
2020-08-20,64.709999,64.820000,63.279999,63.790001,61.780010,8307800
2020-08-21,63.099998,63.279999,61.919998,62.270000,60.307899,11150600
2020-08-24,63.360001,63.799999,62.680000,63.740002,61.731586,8366500
2020-08-25,64.110001,64.650002,63.430000,64.050003,62.031815,5156900
2020-08-26,64.050003,64.260002,63.490002,63.759998,61.750950,5964900
2020-08-27,64.290001,64.290001,61.290001,62.029999,60.075466,8917800
2020-08-28,62.060001,63.099998,61.970001,63.070000,61.082687,5206000
2020-08-31,62.439999,62.610001,61.419998,61.599998,59.659012,6454200
2020-09-01,61.980000,62.099998,61.230000,61.889999,59.939869,7919800
2020-09-02,62.490002,65.300003,62.369999,65.080002,63.029362,10802500
2020-09-03,64.190002,64.370003,61.049999,61.459999,59.523426,11013000
2020-09-04,61.209999,61.830002,58.549999,60.959999,59.039177,14688100
2020-09-08,57.070000,57.790001,55.320000,55.630001,53.877129,20934800
2020-09-09,56.610001,56.980000,54.509998,55.200001,53.460678,16267600
2020-09-10,55.599998,56.250000,54.939999,55.119999,53.383198,10670500
2020-09-11,55.610001,56.310001,54.680000,55.000000,53.266975,9203300
2020-09-14,56.230000,57.119999,56.119999,56.459999,54.680977,8495700
2020-09-15,57.230000,57.880001,56.480000,57.200001,55.397659,7209800
2020-09-16,57.490002,58.200001,56.380001,56.470001,54.690659,8339400
2020-09-17,54.820000,56.630001,54.689999,56.340000,54.564747,7098700
2020-09-18,56.790001,56.799999,55.200001,56.150002,54.380741,11913000
2020-09-21,55.209999,57.360001,54.150002,57.320000,55.513882,8494300
2020-09-22,57.959999,58.110001,56.709999,57.889999,56.065918,7629300
2020-09-23,58.099998,58.880001,57.009998,57.250000,55.446079,8831800
2020-09-24,56.939999,58.820000,56.759998,57.790001,55.969074,6318500
2020-09-25,57.490002,58.380001,56.650002,58.230000,56.395203,6542600
2020-09-28,58.279999,59.849998,58.250000,59.360001,57.489590,8616000
2020-09-29,59.380001,60.250000,59.150002,59.650002,57.770458,5402200
2020-09-30,59.430000,60.180000,58.990002,59.450001,57.576759,9074400
2020-10-01,60.369999,61.020000,59.509998,60.650002,58.738953,7542800
2020-10-02,59.090000,59.660000,58.189999,58.209999,56.375828,7103900
2020-10-05,58.930000,60.630001,58.759998,60.599998,58.690525,6694600
2020-10-06,60.330002,62.160000,60.169998,60.400002,58.496826,6947900
2020-10-07,61.500000,61.790001,60.919998,61.119999,59.194141,5335400
2020-10-08,61.700001,62.700001,61.369999,62.599998,60.627502,5411500
2020-10-09,63.290001,63.810001,63.060001,63.290001,61.295761,6366800
2020-10-12,64.059998,65.120003,63.980000,64.680000,62.641960,7021900
2020-10-13,65.239998,65.419998,64.160004,64.690002,62.651657,7189900
2020-10-14,64.900002,65.180000,63.430000,63.980000,61.964016,5823900
2020-10-15,62.400002,63.689999,62.020000,63.509998,61.508835,6397300
2020-10-16,63.759998,63.930000,62.410000,63.000000,61.014900,6841000
2020-10-19,63.169998,63.619999,61.810001,62.049999,60.094830,5757500
2020-10-20,62.669998,63.009998,62.020000,62.259998,60.298214,4479700
2020-10-21,62.400002,62.860001,61.910000,62.110001,60.152946,6188900
2020-10-22,61.730000,62.150002,60.860001,61.700001,59.755867,6013400
2020-10-23,61.700001,62.169998,60.660000,60.950001,59.029491,6519800
2020-10-26,60.330002,60.500000,58.650002,59.509998,57.634869,6715400
2020-10-27,59.779999,59.990002,58.770000,58.830002,56.976288,4626200
2020-10-28,57.779999,58.220001,56.869999,57.320000,55.513882,8976600
2020-10-29,57.230000,60.230000,56.950001,59.500000,57.625179,6314400
2020-10-30,58.740002,59.279999,58.259998,59.230000,57.363682,7336200
2020-11-02,59.950001,60.480000,59.529999,60.330002,58.429031,7475100
2020-11-03,60.990002,62.439999,60.990002,61.830002,59.881775,9967600
2020-11-04,63.439999,65.190002,62.130001,64.860001,62.816303,9808300
2020-11-05,66.000000,70.059998,65.910004,69.949997,67.745911,13118100
2020-11-06,68.900002,70.860001,68.349998,70.529999,68.307640,8639700
2020-11-09,73.199997,75.930000,71.260002,71.300003,69.053368,10154600
2020-11-10,70.949997,71.489998,69.099998,69.389999,67.203552,8206100
2020-11-11,70.199997,71.699997,69.879997,71.160004,68.917793,8071900
2020-11-12,70.860001,71.150002,69.430000,69.800003,67.600616,8542700
2020-11-13,72.269997,73.940002,71.510002,72.809998,70.515785,10179400
2020-11-16,72.970001,74.529999,72.580002,74.480003,72.133163,8104400
2020-11-17,73.760002,74.570000,73.059998,74.370003,72.026642,5460100
2020-11-18,74.690002,76.669998,74.589996,75.709999,73.541962,10667700
2020-11-19,75.260002,77.510002,74.510002,77.250000,75.037865,8990100
2020-11-20,77.199997,78.570000,76.680000,76.720001,74.523041,7609100
2020-11-23,76.970001,80.580002,76.970001,80.500000,78.194809,8809800
2020-11-24,81.000000,83.139999,79.820000,82.949997,80.574638,9542000
2020-11-25,82.900002,83.019997,81.070000,81.139999,78.816467,5518500
2020-11-27,81.809998,83.529999,81.680000,82.660004,80.292953,3098200
2020-11-30,82.000000,82.589996,80.709999,82.480003,80.118080,7543100
2020-12-01,83.050003,84.620003,82.879997,84.269997,81.856834,7041400
2020-12-02,83.690002,85.589996,83.610001,85.290001,82.847633,5272800
2020-12-03,85.739998,87.029999,85.690002,86.099998,83.634438,4825000
2020-12-04,86.919998,88.919998,86.650002,88.839996,86.295975,6876900
2020-12-07,89.269997,89.459999,87.820000,89.139999,86.587372,5524100
2020-12-08,89.230003,90.260002,89.040001,89.750000,87.179916,4703000
2020-12-09,89.570000,90.099998,87.180000,87.820000,85.305191,7017800
2020-12-10,87.000000,88.610001,86.459999,87.889999,85.373177,5731200
2020-12-11,87.050003,88.589996,86.589996,88.300003,85.771423,5776400
2020-12-14,88.500000,90.519997,88.320000,88.500000,85.965698,6425500
2020-12-15,89.900002,90.610001,87.949997,88.470001,85.936569,6179500
2020-12-16,88.309998,89.250000,87.290001,88.550003,86.014282,5808100
2020-12-17,89.129997,89.239998,87.129997,87.500000,84.994354,5559400
2020-12-18,87.660004,88.150002,85.339996,86.089996,83.624718,14603100
2020-12-21,84.389999,86.529999,83.800003,86.410004,83.935570,5226600
2020-12-22,86.550003,86.610001,85.540001,85.639999,83.187599,3901200
2020-12-23,86.300003,86.500000,83.959999,84.029999,81.623703,4585900
2020-12-24,84.739998,85.389999,84.199997,85.330002,82.886490,1409200
2020-12-28,86.370003,86.739998,84.559998,84.870003,82.439659,3018300
2020-12-29,85.019997,85.120003,83.529999,84.269997,81.856834,4518000
2020-12-30,85.379997,87.570000,85.160004,86.980003,84.489227,6294300
2020-12-31,86.989998,87.059998,85.169998,86.300003,83.828720,5715900
