TensorFlow,PyTorch
316.823974609375,315.6014709472656
584.5034790039062,518.9837036132812
1013.0850219726562,2166.579833984375
382.7689514160156,781.1635131835938
546.5864868164062,1146.8687744140625
300.1383361816406,402.9912414550781
307.98333740234375,361.9037170410156
661.6292724609375,1385.7139892578125
1191.3336181640625,2536.6494140625
934.7688598632812,824.4229125976562
576.3276977539062,510.3316345214844
542.7291870117188,1138.8604736328125
597.6320190429688,532.8768310546875
558.24658203125,491.1974182128906
466.2088317871094,954.3966064453125
930.4451293945312,819.8473510742188
587.4908447265625,522.14501953125
842.4325561523438,1786.68408203125
554.0304565429688,1162.3233642578125
379.31768798828125,773.9981689453125
662.3737182617188,1387.259521484375
939.6430053710938,829.5808715820312
777.6026000976562,1652.0877685546875
383.24267578125,782.1469116210938
919.596435546875,808.3667602539062
581.6734008789062,515.98876953125
940.2717895507812,830.2463989257812
311.48455810546875,343.5661926269531
932.9607543945312,822.509521484375
524.5253295898438,1101.066650390625
363.9560852050781,742.1052856445312
563.19921875,496.4385070800781
308.081787109375,361.3880310058594
928.4011840820312,817.6843872070312
935.0046997070312,824.6724853515625
312.4145812988281,338.6953125
296.38543701171875,422.6468200683594
503.531494140625,433.2954406738281
596.6886596679688,531.8785400390625
305.82562255859375,621.4181518554688
590.4781494140625,525.3063354492188
583.4002075195312,1223.2991943359375
934.9260864257812,824.5892944335938
577.3496704101562,511.4131774902344
600.6979370117188,536.1213989257812
361.6551818847656,737.3284301757812
937.2059936523438,827.0018920898438
314.0667419433594,330.0422668457031
310.1716003417969,350.4427795410156
322.81134033203125,656.6829223632812
543.1351928710938,1139.703369140625
752.6484375,1574.6827392578125
576.1593017578125,1208.2659912109375
874.5768432617188,1853.4202880859375
542.7291870117188,1138.8604736328125
305.1057434082031,376.9748840332031
307.3158874511719,365.3993225097656
940.5862426757812,830.5791625976562
314.6903991699219,326.7759094238281
331.74407958984375,675.2285766601562
335.73675537109375,683.5178833007812
928.5584106445312,817.8507690429688
915.901611328125,804.4567260742188
589.9278564453125,524.7239990234375
569.4097290039062,503.0107116699219
312.3927001953125,338.8099060058594
932.7249145507812,822.2598876953125
927.1433715820312,816.3532104492188
