TensorFlow,PyTorch
37.355403900146484,37.249908447265625
51.46642303466797,51.347633361816406
34.913475036621094,34.730167388916016
43.549163818359375,43.611289978027344
45.9610710144043,45.82868957519531
37.91761016845703,38.00254821777344
45.89732360839844,45.723838806152344
59.448585510253906,59.298988342285156
42.44000244140625,42.18083190917969
44.96432876586914,44.86254119873047
36.660377502441406,36.61469650268555
46.44548034667969,46.6175537109375
46.841487884521484,46.72273254394531
45.57650375366211,45.58802032470703
46.375999450683594,46.28248596191406
44.245418548583984,44.43126678466797
47.01654052734375,46.951026916503906
42.52018737792969,42.27470779418945
49.309776306152344,49.11571502685547
42.26922607421875,42.383705139160156
45.11549377441406,44.90351867675781
45.04995346069336,45.02827072143555
44.84696960449219,44.801307678222656
45.185272216796875,44.96955871582031
51.6097412109375,51.64567565917969
48.01781463623047,47.838897705078125
37.92604446411133,37.78473663330078
37.619651794433594,37.47865295410156
45.99042510986328,45.84239196777344
44.13715744018555,44.18613815307617
48.46976852416992,48.412620544433594
49.155906677246094,48.983184814453125
46.55946350097656,46.42768859863281
39.60466384887695,39.66704559326172
52.745262145996094,52.66802215576172
44.746978759765625,44.9671745300293
43.58953094482422,43.62532424926758
50.88105010986328,50.728660583496094
44.382057189941406,44.248172760009766
44.333587646484375,44.571197509765625
44.188453674316406,44.29172897338867
34.205875396728516,34.60801315307617
42.730384826660156,42.643341064453125
41.28593826293945,41.578277587890625
51.55964660644531,51.80425262451172
37.81320571899414,37.69611740112305
40.466880798339844,40.638465881347656
41.674110412597656,42.055755615234375
47.99626922607422,48.029579162597656
42.02212905883789,41.87425994873047
59.896827697753906,59.95641326904297
44.20247268676758,44.08973693847656
36.248497009277344,36.06288528442383
48.737770080566406,48.514312744140625
46.097312927246094,45.9013557434082
67.9365234375,67.66925811767578
61.06353759765625,60.967716217041016
48.03080368041992,47.99004364013672
55.209312438964844,55.269588470458984
45.917327880859375,45.760684967041016
34.98516845703125,34.73813247680664
42.11873245239258,41.9100341796875
46.303524017333984,46.211978912353516
48.6284294128418,48.56719207763672
46.522300720214844,46.520103454589844
45.40288543701172,45.49897766113281
49.493289947509766,49.42301940917969
68.48170471191406,68.5316390991211
36.86234664916992,36.772300720214844
43.30613327026367,43.18666076660156
37.315948486328125,37.49199676513672
44.781646728515625,44.900848388671875
47.76705551147461,47.805389404296875
39.21860122680664,39.15966796875
35.81998825073242,35.613189697265625
35.5503044128418,36.1817626953125
45.856109619140625,45.89284896850586
47.08784103393555,47.21065139770508
35.48308563232422,35.67170715332031
39.590572357177734,39.59140396118164
50.67277145385742,50.73807907104492
46.9222412109375,46.850379943847656
39.83799743652344,39.73334503173828
43.9503288269043,44.02435302734375
45.30528259277344,45.297611236572266
38.658382415771484,38.61867904663086
49.617393493652344,49.634368896484375
59.6492919921875,59.34186935424805
48.23904037475586,48.267051696777344
46.74015426635742,46.56597137451172
50.450538635253906,50.38276290893555
42.845584869384766,42.62169647216797
48.172889709472656,48.015838623046875
59.27729034423828,59.21046447753906
49.408695220947266,49.321266174316406
46.46701431274414,43.963165283203125
43.02129364013672,42.70934295654297
42.676666259765625,42.410316467285156
53.123680114746094,52.87828063964844
44.94841003417969,44.85177230834961
34.56623840332031,34.32756805419922
49.92991638183594,49.73077392578125
42.151031494140625,41.9757080078125
33.987464904785156,33.737091064453125
33.23762130737305,33.211265563964844
38.896183013916016,39.20985794067383
66.12783813476562,65.9424819946289
41.86818313598633,41.982933044433594
37.14057922363281,37.107398986816406
37.58065414428711,37.398529052734375
41.56667709350586,41.67268371582031
40.67621994018555,40.69034194946289
38.60740280151367,38.876708984375
35.842220306396484,35.62603759765625
39.23340606689453,39.018463134765625
38.012691497802734,37.933197021484375
39.09854507446289,38.940704345703125
41.52657699584961,41.54104995727539
66.89797973632812,66.85005950927734
41.190181732177734,41.178001403808594
39.26824951171875,39.2562255859375
51.69873046875,51.610233306884766
51.63994216918945,51.465858459472656
37.63665771484375,37.433780670166016
46.263999938964844,46.1773681640625
45.53059005737305,45.276973724365234
45.39399719238281,45.19218826293945
37.179710388183594,36.936561584472656
50.658687591552734,50.55420684814453
37.46455764770508,37.27729797363281
42.055118560791016,41.831817626953125
59.917076110839844,59.77388000488281
66.78302764892578,66.55819702148438
51.031227111816406,51.141231536865234
37.640052795410156,37.55669021606445
50.48936080932617,50.65880584716797
49.913124084472656,49.80026626586914
44.26934814453125,44.23832321166992
54.48389434814453,54.28633117675781
41.681129455566406,41.63115310668945
50.37984848022461,50.335121154785156
51.14302444458008,51.00864028930664
50.74482727050781,50.69294738769531
54.46937942504883,54.35110855102539
51.04851150512695,51.20014953613281
48.02985763549805,47.93696594238281
43.6670036315918,43.7315673828125
41.455753326416016,41.49493408203125
44.888145446777344,44.86559295654297
43.80173110961914,43.872337341308594
44.44456481933594,44.38511657714844
41.44272232055664,41.310829162597656
59.116416931152344,58.92932891845703
36.27216339111328,36.29528045654297
48.566673278808594,48.553401947021484
39.80436706542969,39.83917236328125
36.36257553100586,36.20415496826172
37.50057601928711,37.256568908691406
43.92401123046875,44.638267517089844
46.3333740234375,46.54454803466797
41.64780807495117,41.532859802246094
52.32895278930664,52.30699157714844
48.51231384277344,48.44600296020508
42.695953369140625,42.70911407470703
37.611576080322266,37.48799133300781
48.76601791381836,48.63550567626953
44.798583984375,44.58392333984375
37.345863342285156,37.30988311767578
41.61904525756836,41.43574523925781
42.34828567504883,42.250389099121094
51.736793518066406,51.831634521484375
52.29277420043945,52.046043395996094
50.40256118774414,50.9180908203125
45.65427017211914,45.496498107910156
40.53288269042969,40.49127197265625
63.65794372558594,64.03172302246094
40.74567794799805,41.01344299316406
48.37450408935547,48.17168045043945
52.757362365722656,52.60414123535156
49.73264694213867,49.62104797363281
43.64495086669922,43.49339294433594
36.03194808959961,35.84540557861328
42.17064666748047,41.994293212890625
49.91771697998047,49.838165283203125
44.62860107421875,44.522361755371094
51.31302261352539,51.15690612792969
47.22430419921875,47.12517547607422
44.691429138183594,44.853538513183594
42.87127685546875,42.64635467529297
47.121246337890625,47.01774597167969
55.84235763549805,55.87961196899414
50.55413055419922,50.473350524902344
46.22968292236328,46.004478454589844
43.880279541015625,43.93895721435547
49.743499755859375,49.633544921875
47.42131805419922,47.418739318847656
46.03251266479492,45.93785095214844
35.08652877807617,34.94935989379883
36.31407928466797,36.235923767089844
47.13236618041992,47.09172821044922
55.93508529663086,55.79106140136719
46.01724624633789,45.82605743408203
45.615447998046875,45.52899169921875
45.27302169799805,45.219688415527344
37.02946853637695,36.95011901855469
53.115318298339844,52.88423538208008
44.48574447631836,44.38105392456055
45.32085037231445,45.23244094848633
49.93589401245117,49.701534271240234
45.45795440673828,45.311790466308594
42.04322814941406,41.947452545166016
43.36721420288086,43.24435806274414
42.98274612426758,42.905616760253906
45.39888000488281,45.266357421875
46.35213851928711,46.36663055419922
37.09369659423828,36.933746337890625
46.18989562988281,46.1651611328125
52.26523208618164,52.128761291503906
60.31256103515625,60.27296447753906
47.26274871826172,47.2203369140625
44.091529846191406,44.140132904052734
46.5074462890625,46.32624053955078
66.93997192382812,66.66139221191406
36.53784942626953,36.35193634033203
36.575103759765625,36.358642578125
44.94412612915039,44.929840087890625
53.54680633544922,53.453369140625
52.52255630493164,52.25465393066406
48.611045837402344,48.512550354003906
52.212806701660156,52.05768585205078
49.970333099365234,50.0539436340332
44.67845153808594,44.76427459716797
37.24671936035156,37.247032165527344
46.37599182128906,46.24928283691406
39.08790969848633,39.163414001464844
47.9010009765625,47.78298568725586
45.011329650878906,45.01640319824219
38.2509765625,38.24673843383789
39.478145599365234,40.066654205322266
37.557254791259766,37.42124557495117
33.59052658081055,33.36650848388672
60.445167541503906,60.304832458496094
48.70289611816406,48.72232437133789
36.68898391723633,36.660030364990234
44.76093673706055,44.70627975463867
47.95203399658203,47.849037170410156
38.64393615722656,38.53467559814453
40.724693298339844,40.76392364501953
33.47120666503906,33.4150276184082
36.12487030029297,36.00183868408203
47.03453826904297,47.114479064941406
44.47171401977539,44.63603973388672
