sk-learn,numpy
61.74731174803922,61.74731174798204
124.44000200000004,124.44000199998939
56.72000100000046,56.720000999924416
68.65000200000026,68.6500019999519
110.87000299999988,110.87000299993606
61.74731174803922,61.74731174798204
63.49000200000025,63.49000199993413
77.44000200000004,77.44000199997657
68.0800019999996,68.08000199997338
61.74731174803922,61.74731174798204
26.30999900000061,26.309998999917568
61.74731174803922,61.74731174798204
51.08000200000019,51.080001999932996
44.979999999998874,44.9799999999367
58.980000000000025,58.97999999994033
25.04999900000076,25.049998999927755
51.299998999998934,51.29999899994036
29.740000000000528,29.73999999993668
46.58000200000051,46.580001999934744
81.58000199999981,81.58000199994487
67.32000000000058,67.31999999996206
27.049999000000653,27.049998999924057
58.520000000000344,58.51999999994448
71.1200030000005,71.12000299992215
22.42999999999745,22.42999999995966
123.69000199999975,123.6900020000378
36.5000000000007,36.499999999919666
101.69999700000012,101.6999969999447
61.74731174803922,61.74731174798204
61.74731174803922,61.74731174798204
94.59999800000018,94.59999799995191
66.25000000000053,66.24999999993257
61.74731174803922,61.74731174798204
33.509998000000614,33.50999799990455
63.27000000000071,63.269999999968846
28.54999900000073,28.549998999930402
77.01999700000023,77.01999699995758
65.54000099999861,65.54000099995764
64.08000200000059,64.08000199994315
45.08999999999982,45.089999999901025
76.34999799999989,76.34999799994007
50.88999900000029,50.88999899995459
46.77999899999863,46.77999899986091
27.610001000000718,27.61000099992779
61.74731174803922,61.74731174798204
83.6999969999996,83.69999700002349
61.74731174803922,61.74731174798204
29.910000000000757,29.909999999931074
63.3600010000006,63.36000099993978
45.929999999999296,45.92999999992686
32.84999800000064,32.849997999913
40.77999900000015,40.77999899994263
61.74731174803922,61.74731174798204
89.84999799999981,89.84999799997244
90.73000299999973,90.73000299988023
38.45999900000065,38.45999899992151
75.94000199999994,75.94000199998574
63.909999999998625,63.909999999906255
79.62000300000012,79.62000299994477
76.790001,76.79000099995903
94.80999799999937,94.80999800001184
41.439999000000164,41.43999899999906
61.74731174803922,61.74731174798204
61.74731174803922,61.74731174798204
96.62000300000042,96.62000299992151
49.299998999998756,49.29999899993655
71.9800029999999,71.98000299989839
26.219999000000506,26.21999899996511
105.15000199999994,105.15000199997377
40.59999800000021,40.59999799993133
45.51999999999806,45.51999999994565
37.59000000000008,37.589999999937824
86.06999999999992,86.06999999995902
51.88000099999948,51.8800009999503
85.44000199999982,85.44000199995726
54.15999999999936,54.159999999924054
61.659999999998526,61.65999999990108
96.16999800000005,96.16999799999745
99.50000000000014,99.49999999989957
48.16999799999952,48.16999799995742
32.18000000000058,32.179999999916205
48.82000000000054,48.8199999999342
90.68000000000016,90.67999999997429
66.80999799999935,66.80999799991876
61.74731174803922,61.74731174798204
61.74731174803922,61.74731174798204
63.150002000000235,63.15000199996704
29.04999900000061,29.049998999896516
70.9599989999991,70.95999899993514
82.81999999999988,82.81999999994596
51.16000000000051,51.1599999999644
100.98999800000017,100.98999799992913
91.05999800000039,91.05999799992789
45.58999999999976,45.58999999989905
49.56000099999924,49.560000999943526
44.65999999999981,44.659999999948965
61.74731174803922,61.74731174798204
76.9800030000005,76.98000299992812
26.860001000000686,26.86000099991576
61.74731174803922,61.74731174798204
20.420000000000694,20.41999999990922
101.44000200000016,101.4400019999479
65.05999800000025,65.05999799991348
78.01999699999966,78.01999699997603
45.4300000000006,45.42999999993539
61.74731174803922,61.74731174798204
131.0299989999998,131.0299990000768
61.74731174803922,61.74731174798204
97.83999599999993,97.8399959999719
99.8000029999989,99.80000300007481
34.610001000000516,34.61000099989816
61.74731174803922,61.74731174798204
80.51000199999953,80.51000200000975
31.870001000000652,31.870000999929367
92.69000200000002,92.69000199991422
61.74731174803922,61.74731174798204
104.30000300000032,104.30000299993847
20.180000000000597,20.179999999891404
32.81000100000056,32.81000099994054
77.55999799999972,77.55999799985678
41.169998000000206,41.1699979999721
97.26000200000026,97.26000199996837
40.060001000000575,40.06000099994895
69.30000299999902,69.3000029999478
36.57000000000067,36.569999999926516
44.150002000000626,44.15000199993993
61.74731174803922,61.74731174798204
38.009997999999385,38.009997999951494
44.18000000000077,44.17999999993776
33.70999900000073,33.709998999939714
42.769999999999015,42.769999999907064
61.74731174803922,61.74731174798204
87.80999799999947,87.80999799994389
52.95000099999971,52.95000099994202
104.5199969999996,104.51999699996037
40.5499989999997,40.54999899997763
28.180000000000717,28.17999999992264
31.299999000000614,31.299998999915427
101.19999700000017,101.1999969999339
49.61999899999892,49.6199989999225
23.28000100000074,23.280000999936128
69.70999900000048,69.70999899997172
43.250000000000426,43.249999999965034
61.74731174803922,61.74731174798204
72.27999900000056,72.27999899993401
28.200001000000714,28.200000999926203
97.87999699999996,97.87999699990861
74.15000200000028,74.15000199993861
61.099998000000554,61.0999979999532
80.20999900000007,80.20999899996718
29.740000000000702,29.73999999992988
84.80999799999992,84.80999799990515
74.66999799999981,74.66999799993309
37.200001000000405,37.200000999855675
28.840000000000696,28.83999999990784
54.68999899999842,54.689998999948436
44.83000199999807,44.830001999861636
99.58999599999986,99.58999599998084
93.87999700000039,93.87999699995235
61.74731174803922,61.74731174798204
61.74731174803922,61.74731174798204
101.12000300000022,101.1200029999663
61.74731174803922,61.74731174798204
61.74731174803922,61.74731174798204
50.92999999999896,50.92999999993364
51.61000100000059,51.610000999959155
27.620001000000737,27.620000999917732
49.20000099999857,49.20000100002018
37.95999900000017,37.95999899992576
97.61000100000001,97.61000099992188
63.099997999999054,63.09999799990686
28.459999000000323,28.45999899988918
66.22000099999848,66.22000099992513
28.730000000000693,28.729999999921258
91.86000099999974,91.86000099993844
61.74731174803922,61.74731174798204
26.62999900000071,26.629998999923664
57.11999899999925,57.11999899994376
102.19999700000038,102.19999699997469
61.74731174803922,61.74731174798204
96.88999900000006,96.88999899995746
61.74731174803922,61.74731174798204
