sk-learn,numpy
154.98613724216563,154.9861372420426
103.17872893123815,103.1787289312216
106.26441891190159,106.26441891187407
108.15990000142209,108.15990000138758
151.31913595638065,151.31913595627663
144.21110595996896,144.21110595986067
72.98592348388132,72.98592348395056
111.74329323968276,111.74329323964315
67.27395694212338,67.2739569421894
88.51620302112774,88.51620302113896
137.13856535666872,137.1385653565717
105.55753343724783,105.55753343723516
117.78598681175941,117.78598681171161
122.10990021572671,122.10990021566055
57.195708227931185,57.195708228022056
112.91544664920144,112.9154466491569
116.46116928113604,116.46116928109839
120.55749238068036,120.5574923806212
53.77576565487064,53.77576565496706
113.71039561910693,113.7103956190625
98.4985192613506,98.49851926134033
60.083166028649586,60.08316602873237
94.13129050867681,94.13129050867852
109.66158664559454,109.66158664556812
121.98772005684508,121.98772005678704
121.57981048414169,121.57981048408094
127.63678217825007,127.636782178174
51.935801903905556,51.935801904021154
109.60015899787143,109.60015899783443
110.94133596516883,110.94133596513088
130.51660718681256,130.51660718672733
109.46443422792468,109.4644342278917
101.94445932966227,101.94445932965743
128.4164288939619,128.41642889388459
116.27574182694767,116.27574182689649
117.89434412124932,117.89434412121045
123.60150638006513,123.60150637999882
103.838463866885,103.83846386686305
124.3754718110588,124.37547181099058
156.52986806546465,156.52986806532803
89.02530208689406,89.02530208691556
124.08852417800367,124.08852417793423
119.08815044098955,119.08815044094082
129.6479462365832,129.647946236501
112.11603718031247,112.1160371802715
158.38963535024362,158.389635350093
67.34253848482659,67.34253848488558
125.55525109746928,125.55525109740226
105.08287595532667,105.0828759553014
102.74466207725307,102.7446620772423
60.235137910748314,60.23513791084424
101.72180672620473,101.7218067261989
115.83557191721872,115.83557191716802
120.37064390994135,120.37064390988624
68.5356351422245,68.53563514228365
128.2908049404067,128.29080494032883
114.90340844319172,114.9034084431517
138.98081594729325,138.9808159471933
105.82120632559449,105.82120632556632
111.53598203506124,111.53598203502105
60.77441584858475,60.77441584866962
51.95982251741555,51.95982251752748
111.73563124722142,111.73563124719776
62.31713549492889,62.31713549501863
125.20487919291524,125.2048791928426
95.70034700219401,95.70034700219381
157.9292372642342,157.92923726409026
110.29829314509367,110.29829314505417
107.46941656613043,107.46941656610221
105.51830843066801,105.51830843064154
156.93608813632835,156.93608813619315
130.70072738766117,130.70072738757693
108.90168374817678,108.90168374814894
117.50763658182781,117.50763658177304
114.77314910948563,114.77314910943964
151.06985125222582,151.0698512520958
85.0861143586229,85.08611435864749
123.05088426406358,123.0508842640032
92.85249623638482,92.85249623641623
114.81410939764363,114.81410939759895
64.9231943919628,64.92319439204361
101.82358540598588,101.82358540597323
88.65615358356607,88.65615358358555
89.0890650711294,89.08906507114504
110.78634654557808,110.78634654554114
100.77089709417406,100.77089709415938
112.65741405376951,112.6574140537307
123.22407160944901,123.22407160937908
120.43433201828732,120.43433201823201
104.64510127145327,104.64510127143856
134.28296915808943,134.28296915800195
121.12892056724446,121.12892056717982
156.76013167534285,156.7601316752064
54.814130827043435,54.814130827146805
155.98361462632886,155.98361462619243
62.68271498563348,62.68271498570769
121.07570196232298,121.07570196226348
90.76206000704059,90.76206000704467
62.8644152783298,62.86441527840399
105.63964066670188,105.63964066667239
127.17988390416305,127.17988390408526
109.4937133661857,109.49371336615849
50.21245260468397,50.21245260478939
110.76754304693466,110.76754304690007
98.4420073730517,98.44200737304185
122.67156322494276,122.67156322489524
119.59832802543058,119.59832802537281
67.94841215544618,67.94841215550863
96.11826713782098,96.11826713784147
119.49263500209756,119.4926350020493
62.98501751629392,62.98501751636787
90.92712768097401,90.92712768098484
57.02013077941597,57.0201307795509
96.97495000420128,96.97495000419485
65.38824799199593,65.38824799208994
119.22155539507742,119.22155539502131
59.49041589259267,59.490415892682414
110.82686056919425,110.8268605691553
99.39859797982224,99.39859797980941
108.87280585113216,108.87280585110246
153.2408837161874,153.24088371605245
100.05963062631874,100.05963062630418
49.716597505953295,49.71659750606743
89.5272348657076,89.5272348657205
121.58184941995272,121.58184941989185
57.05443458874846,57.054434588839506
63.90736461242874,63.9073646125081
146.87526041084374,146.8752604107402
113.78244021968298,113.78244021964339
108.40512522725692,108.40512522722422
111.60496617080469,111.60496617076355
68.56878414895597,68.56878414901719
97.49624385335981,97.49624385336045
121.43007639494472,121.43007639488158
