sk-learn,numpy
7433128.849697433,7433534.912717522
1045243.3907206041,1044859.8381865638
617726.1596747438,617536.7136814792
1148579.8828058802,1148526.3974624993
5733494.910269238,5733835.924395103
2107884.906470255,2107605.0501744603
976574.8327425215,976363.6148292087
3719608.1267934917,3719398.6530751484
1691389.860218898,1691135.2733403484
1102462.7842590173,1102412.0969133936
2394755.723255605,2394962.967220963
1934945.786919518,1934676.4231153133
1485304.0760876038,1485061.992761532
1364246.6924020885,1364011.9538201294
1070677.1688110027,1070123.9047791325
5731039.571255225,5731044.397570336
1162484.386259563,1162261.8889177917
891039.342454531,890665.1457254913
3535726.9326452985,3536201.288851779
758452.6841322999,758086.5316468122
863230.3355471655,863194.1628149073
1261497.4003560704,1261605.232517248
804142.8030339973,804110.2152363656
2114663.7234730357,2114719.7926757056
1972415.9294888442,1972144.2923114619
1259042.0613420573,1258813.7056924817
816099.0573158786,815729.4073331945
1725043.6146416678,1724955.1543263218
3685527.392725557,3685488.155129622
1575163.044364363,1575083.6775417284
1342202.3228130809,1342305.2584781833
950126.8749676992,949749.0933040333
2666200.7670606375,2666559.7104132636
1232594.1035672352,1232199.1841673064
1162484.386259563,1162261.8889177917
1739455.2079375624,1739365.873247918
2603216.736203866,2603243.1641177954
2410101.386038877,2410139.5305684144
1400275.6756418252,1400038.7511241182
2657046.7212408874,2657238.051594002
3191209.742676369,3191200.496118894
971317.2852663756,971274.554726874
2185787.620465132,2186007.5428578276
439022.4028056497,438843.7990536943
2301507.346477455,2301383.9111901447
1264299.6088182032,1263902.7657948167
658078.6209032489,657886.7266619469
1569398.4070460051,1569319.3899730903
1195204.071194955,1195315.925477909
1830248.245701699,1830153.4024539695
2667561.81619318,2667416.1717986716
2589819.3225923954,2590182.9001288065
1552611.5849331433,1552701.7547334787
1331100.0278215308,1330867.3003004596
977081.9225847335,977038.8422955121
1129844.8115212172,1129792.4628644253
1533369.4238062685,1533292.5926691012
2025738.8246836546,2025463.9523213657
1397473.4671796926,1397741.21784655
952075.1241395005,951865.3926624963
1356106.8262667637,1356040.7499334756
2108391.9963124665,2108280.2776407637
568726.7424687019,568540.2693480544
730136.5873827224,729940.3212699245
1115940.3080675344,1116056.9714091332
1011162.6566526687,1010949.3402410382
1621280.142911226,1621197.978090834
1564567.8392150246,1564320.9468303078
1470892.4827917092,1470651.2738399366
2918830.62938396,2918837.9085007384
1100007.4452450038,1099620.5700886273
1413753.1994503425,1413683.6256198576
2261154.88524895,2261033.898209677
2680532.2501594853,2680385.818828108
1066433.8010192805,1066385.2996094048
698431.082131754,698236.7396424145
1926805.920784193,1926705.21922866
940038.7596605729,939661.5900589164
367978.6160106,368140.65937832335
975133.6734129321,974922.5429370492
1385437.102700765,1385537.41524297
1153837.430282026,1153615.4575648343
829576.5811243956,829374.2818289341
1596353.4546630397,1596609.1389645692
883833.5458065836,883459.7862646937
1998863.8872636668,1998758.8138366381
974626.5835707202,974247.3154707457
1349835.0991061938,1349601.234898534
781084.2537605658,781053.0649618125
989545.2667088266,989333.2618586449
3770982.7728165016,3770602.0137265883
1206226.255989459,1206169.2731488817
914178.0019250086,914306.9065067953
2823287.133985889,2823636.546658655
2115597.7929604137,2115485.6371015618
1661632.6041397313,1661547.9910713017
966486.7174353951,966276.1115840918
2064730.2367796167,2064957.5039164247
1175454.8202258681,1175231.5359472276
1032780.0465965108,1032565.4186234316
3827268.096867536,3827388.428027563
1900438.0732064168,1900675.308210235
14395796.550589321,14395443.84069989
1323467.251528418,1323571.323880109
715724.9940868277,715529.6023483293
1710632.0213457732,1710544.4354047265
4446966.608591008,4447049.341656172
1305159.1598889204,1304928.0062415877
748364.5688251735,747999.0284016954
1655867.966821373,1655783.7035026636
2981734.5500436844,2981569.8442894546
2645517.446604172,2645709.476456726
873745.4304994573,873372.2830195768
