sk-learn,numpy
88.69200099996807,88.69200100027803
154.65249599986393,154.65249600042114
168.87100199980617,168.87100200042235
172.0924990010746,172.0924990004311
128.14999399967857,128.1499940003554
102.7399979994225,102.73999800029792
158.10049399965652,158.10049400040052
143.9349980010214,143.93499800040482
165.90550200001303,165.90550200040207
151.80749500176208,151.80749500038752
106.22000100051808,106.22000100032834
112.99999999978054,113.0000000003567
157.40100099969922,157.40100100037546
147.0299989994736,147.02999900036318
129.13000499941,129.13000500033516
145.17999299960036,145.1799930003754
184.0839999998987,184.0840000004238
139.41000399964784,139.41000400039005
183.63000499940264,183.63000500045302
120.20950300133927,120.20950300036515
90.34999800003362,90.34999800028021
126.99999999950091,127.00000000034004
105.83000199959659,105.83000200030446
126.82000000002246,126.82000000034901
98.63700100096861,98.63700100029365
157.40800499985136,157.4080050003705
110.26000199960356,110.26000200031483
164.21400499957775,164.21400500039275
145.2400049995178,145.24000500038244
99.54000099965903,99.54000100029631
96.1999969999865,96.19999700030807
127.51000199974304,127.51000200036337
172.85850499963232,172.858505000413
169.8399959994664,169.83999600041923
127.12999699982468,127.12999700033434
84.91999800022084,84.91999800027232
155.81100500055675,155.8110050003891
161.00399800035277,161.0039980004056
179.02049299954405,179.02049300043703
166.55000300003564,166.55000300038915
97.61599699974737,97.61599700029075
94.37300099986925,94.37300100028301
175.2279969997869,175.22799700044973
168.63999899972316,168.63999900042788
84.17999999969847,84.18000000027615
159.52749599985387,159.52749600038854
158.13900800073768,158.13900800040255
128.6340030001068,128.63400300035062
128.1300049994734,128.13000500034866
170.4499970004786,170.44999700042592
169.66949499976607,169.66949500042892
93.41000399933407,93.41000400028854
159.78450000026942,159.78450000040115
158.05099499984462,158.05099500040708
128.5500029995213,128.55000300034013
155.16700700021528,155.1670070004476
165.7980040003139,165.79800400039792
97.23999799940054,97.23999800028854
93.74849700006992,93.74849700028786
152.4205020004849,152.42050200038773
124.7200009996357,124.72000100034529
178.30000299923472,178.30000300042113
157.84849500021323,157.8484950004019
159.03700299997888,159.03700300040015
158.6345059992233,158.63450600038965
186.8899989993139,186.88999900042623
102.51149699985706,102.51149700029411
94.15799699973651,94.15799700028263
164.99299599946406,164.99299600039458
153.4999999993846,153.50000000037608
129.46000699957094,129.4600070003617
88.4599989999381,88.45999900028777
125.16999799972317,125.16999800033912
150.78750599970184,150.7875060003991
157.49200400092283,157.49200400045098
87.08049800038171,87.08049800027692
85.82000000009586,85.8200000002782
113.50000000009362,113.50000000035264
171.07850599986043,171.07850600043767
163.20550499994263,163.2055050004096
132.37249800050247,132.3724980003905
120.970000999819,120.97000100035972
89.78849799943488,89.78849800027255
84.45749700195638,84.45749700032314
171.96000699921322,171.96000700041077
159.3874970000767,159.3874970004083
107.4934999998017,107.49350000031517
163.5195010000551,163.51950100040742
158.29449499990767,158.2944950004074
118.3805009999352,118.38050100031059
147.5975040002239,147.597504000412
89.66999800034907,89.66999800027506
102.48349800062817,102.48349800029794
162.04800400031272,162.04800400040526
171.36849999995226,171.36850000043395
