sk-learn,numpy
74159451.3776783,74159451.37767744
100552837.94221964,100552837.94221868
75899785.17364454,75899785.17364734
121365723.64183986,121365723.64184028
157688396.81641865,157688396.8164183
121745572.64676929,121745572.64677082
121769775.61515307,121769775.61515298
125735555.46962476,125735555.46962449
92971301.3859166,92971301.3859163
106307467.29985376,106307467.29985385
86257455.59487638,86257455.59487583
113091279.66842765,113091279.6684292
75848412.5552557,75848412.55525587
88971247.08679724,88971247.08679834
109777533.11057019,109777533.11057213
398473343.4846947,398473343.4846803
88050754.70106953,88050754.70107037
125729240.85462835,125729240.85462701
106208470.32717448,106208470.32717416
132892782.21246076,132892782.21246229
156234546.86067873,156234546.86068135
135626384.238676,135626384.2386765
301922555.4805641,301922555.480551
100493635.5785146,100493635.57851407
97480508.04308046,97480508.04308736
123033971.94580874,123033971.94581129
103926126.18066344,103926126.18066344
85414543.6887346,85414543.68873549
114745240.62432352,114745240.62432265
117009275.8166765,117009275.81667736
105989713.77638859,105989713.77638966
142423857.6853162,142423857.6853155
255999214.13496852,255999214.13497138
155322364.57426727,155322364.57426745
123970042.88050818,123970042.88050976
119693208.42446491,119693208.42446637
143481618.3681723,143481618.36817145
135844144.7413457,135844144.74134362
84966043.42673731,84966043.42673844
74001184.55142267,74001184.5514227
139651210.13515496,139651210.1351545
131738254.76334193,131738254.76334265
9727022.609865233,9727022.609853834
120782079.70485967,120782079.70486078
63770386.27219874,63770386.27219996
113889064.53375933,113889064.53375846
87344405.48713659,87344405.48713744
126612383.7110433,126612383.71104415
109867338.650169,109867338.6501705
90635723.92757168,90635723.92757306
198697934.66768813,198697934.6676859
242407113.6381406,242407113.6381448
130495450.14814496,130495450.1481466
85343403.41359612,85343403.41359745
143008752.7866164,143008752.78661627
75820496.57170612,75820496.57170647
138649444.100401,138649444.10039556
49832918.4691069,49832918.46910819
92885681.67762616,92885681.67762724
142266632.66760135,142266632.66760182
139346781.8083858,139346781.80838633
128574872.72923559,128574872.72923435
112782951.4174808,112782951.41748145
102403010.71231973,102403010.71232128
353054944.7367451,353054944.73674655
72005810.36084403,72005810.3608465
104014945.96322593,104014945.96322547
144256898.31101483,144256898.31101555
88801444.00266647,88801444.00266618
57824160.918267325,57824160.91825078
86371955.97265509,86371955.97265732
385005159.09816456,385005159.09814596
330488704.0339742,330488704.0339745
59310272.28585099,59310272.28585138
59920751.04155305,59920751.04155377
134048146.49912813,134048146.49912938
118575206.76459095,118575206.7645922
89294612.8680009,89294612.8679981
74352331.08028573,74352331.08028632
78020068.93816982,78020068.93817002
131847178.97285378,131847178.97285357
149146613.78050593,149146613.7805077
119403213.4891702,119403213.48917052
83683379.96685918,83683379.96686031
64404766.5798026,64404766.57980399
98964349.67355943,98964349.67355996
93323433.44468252,93323433.44468328
106903331.67967612,106903331.67967829
116929618.298352,116929618.2983525
127418550.38777193,127418550.38777253
207848443.16360867,207848443.16360945
139085847.42729324,139085847.4272931
59700976.573379934,59700976.57337767
108870787.08135498,108870787.08135757
140229506.93315887,140229506.93316206
56046677.24636337,56046677.24634706
95349116.60888857,95349116.60888678
118950605.43525273,118950605.43525405
104263645.10843255,104263645.10843268
130840675.76293334,130840675.76293446
101376387.2544054,101376387.25440659
84375613.46374327,84375613.46374285
100537059.58507843,100537059.58507887
164714337.05543333,164714337.05543438
132224739.95962125,132224739.95962095
115394667.41378051,115394667.41377965
560876898.4782318,560876898.4782082
110815627.07619417,110815627.076195
106010620.4620426,106010620.46204501
116224110.52931082,116224110.52931304
100354487.52715522,100354487.5271551
128057840.7874336,128057840.78743325
79832873.4447385,79832873.44473906
77854877.80414312,77854877.8041449
180325566.24137944,180325566.24138165
127382175.74481723,127382175.74481899
99007793.58671196,99007793.58671126
98276781.3108062,98276781.31080711
127935246.48043904,127935246.4804405
378802065.9132291,378802065.91322863
1560878851.9845939,1560878851.984543
3130255979.595882,3130255979.5958614
130605963.59897894,130605963.59897943
342497376.5250421,342497376.5250516
148467887.01197368,148467887.01197314
117458542.44810742,117458542.44810751
145376957.16331238,145376957.16331142
98093621.02663726,98093621.0266389
85166133.67891599,85166133.67891873
130414466.90605932,130414466.90605742
128960646.40247798,128960646.40247786
120214598.53789243,120214598.53789431
61984523.2790879,61984523.27908775
84971519.36012232,84971519.3601242
146837477.78865457,146837477.78865433
92753943.1308152,92753943.13081746
129033469.6791271,129033469.6791296
435316461.524859,435316461.5248469
271090776.6845788,271090776.6845703
63316350.819113195,63316350.819112
111511467.87806141,111511467.87806436
88824292.33596338,88824292.33595665
77066939.93219757,77066939.93219845
88051743.23498413,88051743.2349847
82220040.23997805,82220040.23997878
106367023.20147523,106367023.20147564
127446242.98952365,127446242.9895249
144032769.60501644,144032769.60501558
105923249.80734845,105923249.80734812
137854777.64841896,137854777.64841944
54927549.05859475,54927549.05859561
134976733.80233246,134976733.80233347
116885889.54169303,116885889.54169373
130193273.21400154,130193273.21400127
-162905452.16028866,-162905452.16026887
120740685.4401308,120740685.44013211
102478619.04716411,102478619.04716666
204510850.98886,204510850.98885655
138003099.81962115,138003099.81962064
111393382.21048048,111393382.21047942
256649295.3773185,256649295.37731573
127555854.23965195,127555854.23965278
91513133.19456336,91513133.19456428
6541995.997719903,6541995.99772071
144515924.672613,144515924.67261055
296504854.28897893,296504854.2889886
76599953.12441851,76599953.12441844
102395605.43221927,102395605.43222079
102043717.08453958,102043717.08454192
116915161.13569045,116915161.13568926
126845491.79589325,126845491.79589476
118989445.5399093,118989445.53990832
137896442.50917435,137896442.5091737
96668268.22397313,96668268.22397356
58501956.00496328,58501956.00496261
91950722.7637356,91950722.76373537
105015395.66831389,105015395.66831647
41789015.788840786,41789015.78884055
48506599.052833915,48506599.05283441
206824580.89232913,206824580.89232907
156835027.84396708,156835027.84396714
122312898.50759912,122312898.5076007
110644544.03873008,110644544.0387312
127593717.56796274,127593717.56796336
111021937.13780342,111021937.13780467
134219243.22284636,134219243.22284663
734346628.2650398,734346628.265027
88803140.83627307,88803140.8362753
91616499.38155347,91616499.3815526
90929461.73270883,90929461.73271084
184353612.65056086,184353612.65056056
98408339.70196106,98408339.70196271
14996.879673678428,14996.879673436284
115304812.9103356,115304812.91033709
105618737.48715329,105618737.48715451
110963628.15204583,110963628.15204705
129568136.7603097,129568136.76031008
179934551.54325384,179934551.54325354
123873206.86565179,123873206.86565241
110461967.25274488,110461967.25274536
89987187.54472648,89987187.54472475
126537046.68966442,126537046.6896658
128264942.19098014,128264942.19097988
76298523.11363581,76298523.11363707
124342934.15610108,124342934.15610412
82517090.7311506,82517090.73115216
433941816.2388967,433941816.2388977
